OBS_STATUS,OBS_CONF,FREQ,REF_AREA,SOURCE_REF,SUPP_INFO_BREAKS,COMPILATION,DECIMALS,TITLE,TIME_PERIOD,value
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1961-05,3.42
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1961-06,2.82
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1961-07,2.8
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1961-08,2.51
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1961-09,2.84
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1961-10,2.75
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1961-11,2.75
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1961-12,3.24
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1962-01,3.35
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1962-02,3.42
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1962-03,3.37
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1962-04,3.32
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1962-05,3.77
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1962-06,6.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1962-07,6.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1962-08,6.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1962-09,5.5
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1962-10,5.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1962-11,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1962-12,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1963-01,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1963-02,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1963-03,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1963-04,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1963-05,3.5
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1963-06,3.5
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1963-07,3.5
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1963-08,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1963-09,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1963-10,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1963-11,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1963-12,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1964-01,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1964-02,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1964-03,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1964-04,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1964-05,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1964-06,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1964-07,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1964-08,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1964-09,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1964-10,4.0
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1964-11,4.25
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1964-12,4.25
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1965-01,4.25
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1965-02,4.25
A,F,M,CA,Bank of Canada,"In Jun 1994 the Bank of Canada (BoC) began shifting emphasis from the bank rate to the target for the overnight rate as its key monetary policy instrument. In Feb 1999 the target for the overnight rate was defined as the midpoint of the band, or 25 basis points below the bank rate. In May 2001 the BoC began emphasizing the target as its key interest rate in its communications with the public.","From 1 Jun 1994 onwards: Central Bank target, overnight rate; from 27 Jul 1960 to 31 May 1994: official bank rate.",4, Central bank policy rates - Canada - Monthly - End of period,1965-03,4.25
