INDICATOR,COUNTRY,FREQUENCY,LATEST_ACTUAL_ANNUAL_DATA,OVERLAP,SCALE,METHODOLOGY,METHODOLOGY_NOTES,TIME_PERIOD,value
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2006,95.458
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2007,95.503
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2008,96.823
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2009,95.534
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2010,94.825
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2011,94.562
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2012,94.516
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2013,94.829
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2014,97.444
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2015,98.223
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2016,98.101
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2017,98.578
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2018,99.553
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2019,100.019
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2020,99.992
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2021,99.757
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2022,102.247
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2023,105.589
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2024,108.482
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2025,111.045
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2026,112.948
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2027,115.163
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2028,117.474
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2029,119.846
PCPI,JPN,A,2024,OL,0,CPI,Source: Ministry of Internal Affairs and Communications Latest actual data: 2024 Notes: The CPI basket was constructed by averaging 2019 and 2020 weights. Harmonized prices: No Base year: 2020 Primary domestic currency: Japanese yen Data last updated: 04/09/2025,2030,122.253
