INDICATOR,COUNTRY,FREQUENCY,LATEST_ACTUAL_ANNUAL_DATA,OVERLAP,SCALE,METHODOLOGY,METHODOLOGY_NOTES,TIME_PERIOD,value
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",1990,63.017
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",1991,65.206
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",1992,68.496
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",1993,71.562
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",1994,73.507
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",1995,74.78
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",1996,75.733
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",1997,76.875
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",1998,77.333
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",1999,77.833
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2000,78.933
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2001,80.433
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2002,81.5
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2003,82.375
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2004,83.842
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2005,85.458
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2006,86.975
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2007,88.95
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2008,91.4
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2009,91.625
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2010,92.65
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2011,94.95
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2012,97.0
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2013,98.558
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2014,99.317
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2015,99.992
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2016,100.358
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2017,102.067
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2018,104.042
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2019,105.45
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2020,105.842
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2021,109.242
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2022,118.708
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2023,125.867
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2024,129.0
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2025,131.691
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2026,134.254
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2027,137.085
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2028,140.073
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2029,143.122
PCPI,DEU,A,2024,OL,0,CPI,"Source: National Statistics Office Latest actual data: 2024 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes. Until 1995 Consumer Price Index Annual Average, from 1996 and onwards harmonized Consumer Price Index Annual Average. Base year: 2015 Primary domestic currency: Euro Data last updated: 04/11/2025",2030,146.24
