INDICATOR,COUNTRY,FREQUENCY,LATEST_ACTUAL_ANNUAL_DATA,OVERLAP,SCALE,METHODOLOGY,METHODOLOGY_NOTES,TIME_PERIOD,value
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",1990,10055150000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",1991,10044225000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",1992,10398025000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",1993,10684175000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",1994,11114650000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",1995,11413025000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",1996,11843600000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",1997,12370300000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",1998,12924875000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",1999,13543775000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2000,14096025000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2001,14230725000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2002,14472700000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2003,14877325000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2004,15449775000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2005,15987950000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2006,16433150000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2007,16762450000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2008,16781500000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2009,16349125000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2010,16789775000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2011,17052400000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2012,17442775000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2013,17812175000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2014,18261700000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2015,18799600000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2016,19141675000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2017,19612100000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2018,20193925000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2019,20715650000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2020,20267575000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2021,21494800000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2022,22034850000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2023,22671075000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2024,23305000000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2025,23730546000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2026,24144432000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2027,24623122000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2028,25145511000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2029,25678983000000.0
NGDP_R,USA,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2017 Chain-weighted: Yes, from 1980 Primary domestic currency: US dollar Data last updated: 04/10/2025",2030,26223773000000.0
