,TIME_PERIOD,FREQUENCY,COUNTRY,INDICATOR,value,missing,anomaly
45,1958-04-01,M,US,real_gdp,3141.224,False,False
46,1958-07-01,M,US,real_gdp,3213.884,False,False
47,1958-10-01,M,US,real_gdp,3289.032,False,False
48,1959-01-01,M,US,real_gdp,3352.129,False,False
49,1959-04-01,M,US,real_gdp,3427.667,False,False
50,1959-07-01,M,US,real_gdp,3430.057,False,False
51,1959-10-01,M,US,real_gdp,3439.832,False,False
52,1960-01-01,M,US,real_gdp,3517.181,False,False
53,1960-04-01,M,US,real_gdp,3498.246,False,False
54,1960-07-01,M,US,real_gdp,3515.385,False,False
55,1960-10-01,M,US,real_gdp,3470.278,False,False
56,1961-01-01,M,US,real_gdp,3493.703,False,False
57,1961-04-01,M,US,real_gdp,3553.021,False,False
58,1961-07-01,M,US,real_gdp,3621.252,False,False
59,1961-10-01,M,US,real_gdp,3692.289,False,False
60,1962-01-01,M,US,real_gdp,3758.147,False,False
61,1962-04-01,M,US,real_gdp,3792.149,False,False
62,1962-07-01,M,US,real_gdp,3838.776,False,False
63,1962-10-01,M,US,real_gdp,3851.421,False,False
64,1963-01-01,M,US,real_gdp,3893.482,False,False
65,1963-04-01,M,US,real_gdp,3937.183,False,False
66,1963-07-01,M,US,real_gdp,4023.755,False,False
67,1963-10-01,M,US,real_gdp,4050.147,False,False
68,1964-01-01,M,US,real_gdp,4135.553,False,False
69,1964-04-01,M,US,real_gdp,4180.592,False,False
70,1964-07-01,M,US,real_gdp,4245.918,False,False
71,1964-10-01,M,US,real_gdp,4259.046,False,False
72,1965-01-01,M,US,real_gdp,4362.111,False,False
73,1965-04-01,M,US,real_gdp,4417.225,False,False
74,1965-07-01,M,US,real_gdp,4515.427,False,False
75,1965-10-01,M,US,real_gdp,4619.458,False,False
76,1966-01-01,M,US,real_gdp,4731.888,False,False
77,1966-04-01,M,US,real_gdp,4748.046,False,False
78,1966-07-01,M,US,real_gdp,4788.254,False,False
79,1966-10-01,M,US,real_gdp,4827.537,False,False
80,1967-01-01,M,US,real_gdp,4870.299,False,False
81,1967-04-01,M,US,real_gdp,4873.287,False,False
82,1967-07-01,M,US,real_gdp,4919.392,False,False
83,1967-10-01,M,US,real_gdp,4956.477,False,False
84,1968-01-01,M,US,real_gdp,5057.553,False,False
85,1968-04-01,M,US,real_gdp,5142.033,False,False
86,1968-07-01,M,US,real_gdp,5181.859,False,False
87,1968-10-01,M,US,real_gdp,5202.212,False,False
88,1969-01-01,M,US,real_gdp,5283.597,False,False
89,1969-04-01,M,US,real_gdp,5299.625,False,False
90,1969-07-01,M,US,real_gdp,5334.6,False,False
91,1969-10-01,M,US,real_gdp,5308.556,False,False
92,1970-01-01,M,US,real_gdp,5300.652,False,False
93,1970-04-01,M,US,real_gdp,5308.164,False,False
94,1970-07-01,M,US,real_gdp,5357.077,False,False
95,1970-10-01,M,US,real_gdp,5299.672,False,False
96,1971-01-01,M,US,real_gdp,5443.619,False,False
97,1971-04-01,M,US,real_gdp,5473.059,False,False
98,1971-07-01,M,US,real_gdp,5518.072,False,False
99,1971-10-01,M,US,real_gdp,5531.032,False,False
100,1972-01-01,M,US,real_gdp,5632.649,False,False
101,1972-04-01,M,US,real_gdp,5760.47,False,False
102,1972-07-01,M,US,real_gdp,5814.854,False,False
103,1972-10-01,M,US,real_gdp,5912.22,False,False
104,1973-01-01,M,US,real_gdp,6058.544,False,False
105,1973-04-01,M,US,real_gdp,6124.506,False,False
106,1973-07-01,M,US,real_gdp,6092.301,False,False
107,1973-10-01,M,US,real_gdp,6150.131,False,False
108,1974-01-01,M,US,real_gdp,6097.258,False,False
109,1974-04-01,M,US,real_gdp,6111.751,False,False
110,1974-07-01,M,US,real_gdp,6053.978,False,False
111,1974-10-01,M,US,real_gdp,6030.464,False,False
112,1975-01-01,M,US,real_gdp,5957.035,False,False
113,1975-04-01,M,US,real_gdp,5999.61,False,False
114,1975-07-01,M,US,real_gdp,6102.326,False,False
115,1975-10-01,M,US,real_gdp,6184.53,False,False
116,1976-01-01,M,US,real_gdp,6323.649,False,False
117,1976-04-01,M,US,real_gdp,6370.025,False,False
118,1976-07-01,M,US,real_gdp,6404.895,False,False
119,1976-10-01,M,US,real_gdp,6451.177,False,False
120,1977-01-01,M,US,real_gdp,6527.703,False,False
121,1977-04-01,M,US,real_gdp,6654.466,False,False
122,1977-07-01,M,US,real_gdp,6774.457,False,False
123,1977-10-01,M,US,real_gdp,6774.592,False,False
124,1978-01-01,M,US,real_gdp,6796.26,False,False
125,1978-04-01,M,US,real_gdp,7058.92,False,False
126,1978-07-01,M,US,real_gdp,7129.915,False,False
127,1978-10-01,M,US,real_gdp,7225.75,False,False
128,1979-01-01,M,US,real_gdp,7238.727,False,False
129,1979-04-01,M,US,real_gdp,7246.454,False,False
130,1979-07-01,M,US,real_gdp,7300.281,False,False
131,1979-10-01,M,US,real_gdp,7318.535,False,False
132,1980-01-01,M,US,real_gdp,7341.557,False,False
133,1980-04-01,M,US,real_gdp,7190.289,False,False
134,1980-07-01,M,US,real_gdp,7181.743,False,False
135,1980-10-01,M,US,real_gdp,7315.677,False,False
136,1981-01-01,M,US,real_gdp,7459.022,False,False
137,1981-04-01,M,US,real_gdp,7403.745,False,False
138,1981-07-01,M,US,real_gdp,7492.405,False,False
139,1981-10-01,M,US,real_gdp,7410.768,False,False
140,1982-01-01,M,US,real_gdp,7295.631,False,False
141,1982-04-01,M,US,real_gdp,7328.912,False,False
142,1982-07-01,M,US,real_gdp,7300.896,False,False
143,1982-10-01,M,US,real_gdp,7303.817,False,False
144,1983-01-01,M,US,real_gdp,7400.066,False,False
145,1983-04-01,M,US,real_gdp,7568.456,False,False
146,1983-07-01,M,US,real_gdp,7719.746,False,False
147,1983-10-01,M,US,real_gdp,7880.794,False,False
148,1984-01-01,M,US,real_gdp,8034.847,False,False
149,1984-04-01,M,US,real_gdp,8173.67,False,False
150,1984-07-01,M,US,real_gdp,8252.465,False,False
151,1984-10-01,M,US,real_gdp,8320.199,False,False
152,1985-01-01,M,US,real_gdp,8400.82,False,False
153,1985-04-01,M,US,real_gdp,8474.787,False,False
154,1985-07-01,M,US,real_gdp,8604.22,False,False
155,1985-10-01,M,US,real_gdp,8668.188,False,False
156,1986-01-01,M,US,real_gdp,8749.127,False,False
157,1986-04-01,M,US,real_gdp,8788.524,False,False
158,1986-07-01,M,US,real_gdp,8872.601,False,False
159,1986-10-01,M,US,real_gdp,8920.193,False,False
160,1987-01-01,M,US,real_gdp,8986.367,False,False
161,1987-04-01,M,US,real_gdp,9083.256,False,False
162,1987-07-01,M,US,real_gdp,9162.024,False,False
163,1987-10-01,M,US,real_gdp,9319.332,False,False
164,1988-01-01,M,US,real_gdp,9367.502,False,False
165,1988-04-01,M,US,real_gdp,9490.594,False,False
166,1988-07-01,M,US,real_gdp,9546.206,False,False
167,1988-10-01,M,US,real_gdp,9673.405,False,False
168,1989-01-01,M,US,real_gdp,9771.725,False,False
169,1989-04-01,M,US,real_gdp,9846.293,False,False
170,1989-07-01,M,US,real_gdp,9919.228,False,False
171,1989-10-01,M,US,real_gdp,9938.767,False,False
172,1990-01-01,M,US,real_gdp,10047.386,False,False
173,1990-04-01,M,US,real_gdp,10083.855,False,False
174,1990-07-01,M,US,real_gdp,10090.569,False,False
175,1990-10-01,M,US,real_gdp,9998.704,False,False
176,1991-01-01,M,US,real_gdp,9951.916,False,False
177,1991-04-01,M,US,real_gdp,10029.51,False,False
178,1991-07-01,M,US,real_gdp,10080.195,False,False
179,1991-10-01,M,US,real_gdp,10115.329,False,False
180,1992-01-01,M,US,real_gdp,10236.435,False,False
181,1992-04-01,M,US,real_gdp,10347.429,False,False
182,1992-07-01,M,US,real_gdp,10449.673,False,False
183,1992-10-01,M,US,real_gdp,10558.648,False,False
184,1993-01-01,M,US,real_gdp,10576.275,False,False
185,1993-04-01,M,US,real_gdp,10637.847,False,False
186,1993-07-01,M,US,real_gdp,10688.606,False,False
187,1993-10-01,M,US,real_gdp,10833.987,False,False
188,1994-01-01,M,US,real_gdp,10939.116,False,False
189,1994-04-01,M,US,real_gdp,11087.361,False,False
190,1994-07-01,M,US,real_gdp,11152.176,False,False
191,1994-10-01,M,US,real_gdp,11279.932,False,False
192,1995-01-01,M,US,real_gdp,11319.951,False,False
193,1995-04-01,M,US,real_gdp,11353.721,False,False
194,1995-07-01,M,US,real_gdp,11450.31,False,False
195,1995-10-01,M,US,real_gdp,11528.067,False,False
196,1996-01-01,M,US,real_gdp,11614.418,False,False
197,1996-04-01,M,US,real_gdp,11808.14,False,False
198,1996-07-01,M,US,real_gdp,11914.063,False,False
199,1996-10-01,M,US,real_gdp,12037.775,False,False
200,1997-01-01,M,US,real_gdp,12115.472,False,False
201,1997-04-01,M,US,real_gdp,12317.221,False,False
202,1997-07-01,M,US,real_gdp,12471.01,False,False
203,1997-10-01,M,US,real_gdp,12577.495,False,False
204,1998-01-01,M,US,real_gdp,12703.742,False,False
205,1998-04-01,M,US,real_gdp,12821.339,False,False
206,1998-07-01,M,US,real_gdp,12982.752,False,False
207,1998-10-01,M,US,real_gdp,13191.67,False,False
208,1999-01-01,M,US,real_gdp,13315.597,False,False
209,1999-04-01,M,US,real_gdp,13426.748,False,False
210,1999-07-01,M,US,real_gdp,13604.771,False,False
211,1999-10-01,M,US,real_gdp,13827.98,False,False
212,2000-01-01,M,US,real_gdp,13878.147,False,False
213,2000-04-01,M,US,real_gdp,14130.908,False,False
214,2000-07-01,M,US,real_gdp,14145.312,False,False
215,2000-10-01,M,US,real_gdp,14229.765,False,False
216,2001-01-01,M,US,real_gdp,14183.12,False,False
217,2001-04-01,M,US,real_gdp,14271.694,False,False
218,2001-07-01,M,US,real_gdp,14214.516,False,False
219,2001-10-01,M,US,real_gdp,14253.574,False,False
220,2002-01-01,M,US,real_gdp,14372.785,False,False
221,2002-04-01,M,US,real_gdp,14460.848,False,False
222,2002-07-01,M,US,real_gdp,14519.633,False,False
223,2002-10-01,M,US,real_gdp,14537.58,False,False
224,2003-01-01,M,US,real_gdp,14614.141,False,False
225,2003-04-01,M,US,real_gdp,14743.567,False,False
226,2003-07-01,M,US,real_gdp,14988.782,False,False
227,2003-10-01,M,US,real_gdp,15162.76,False,False
228,2004-01-01,M,US,real_gdp,15248.68,False,False
229,2004-04-01,M,US,real_gdp,15366.85,False,False
230,2004-07-01,M,US,real_gdp,15512.619,False,False
231,2004-10-01,M,US,real_gdp,15670.88,False,False
232,2005-01-01,M,US,real_gdp,15844.727,False,False
233,2005-04-01,M,US,real_gdp,15922.782,False,False
234,2005-07-01,M,US,real_gdp,16047.587,False,False
235,2005-10-01,M,US,real_gdp,16136.734,False,False
236,2006-01-01,M,US,real_gdp,16353.835,False,False
237,2006-04-01,M,US,real_gdp,16396.151,False,False
238,2006-07-01,M,US,real_gdp,16420.738,False,False
239,2006-10-01,M,US,real_gdp,16561.866,False,False
240,2007-01-01,M,US,real_gdp,16611.69,False,False
241,2007-04-01,M,US,real_gdp,16713.314,False,False
242,2007-07-01,M,US,real_gdp,16809.587,False,False
243,2007-10-01,M,US,real_gdp,16915.191,False,False
244,2008-01-01,M,US,real_gdp,16843.003,False,False
245,2008-04-01,M,US,real_gdp,16943.291,False,False
246,2008-07-01,M,US,real_gdp,16854.295,False,False
247,2008-10-01,M,US,real_gdp,16485.35,False,False
248,2009-01-01,M,US,real_gdp,16298.262,False,False
249,2009-04-01,M,US,real_gdp,16269.145,False,False
250,2009-07-01,M,US,real_gdp,16326.281,False,False
251,2009-10-01,M,US,real_gdp,16502.754,False,False
252,2010-01-01,M,US,real_gdp,16582.71,False,False
253,2010-04-01,M,US,real_gdp,16743.162,False,False
254,2010-07-01,M,US,real_gdp,16872.266,False,False
255,2010-10-01,M,US,real_gdp,16960.864,False,False
256,2011-01-01,M,US,real_gdp,16920.632,False,False
257,2011-04-01,M,US,real_gdp,17035.114,False,False
258,2011-07-01,M,US,real_gdp,17031.313,False,False
259,2011-10-01,M,US,real_gdp,17222.583,False,False
260,2012-01-01,M,US,real_gdp,17367.01,False,False
261,2012-04-01,M,US,real_gdp,17444.525,False,False
262,2012-07-01,M,US,real_gdp,17469.65,False,False
263,2012-10-01,M,US,real_gdp,17489.852,False,False
264,2013-01-01,M,US,real_gdp,17662.4,False,False
265,2013-04-01,M,US,real_gdp,17709.671,False,False
266,2013-07-01,M,US,real_gdp,17860.45,False,False
267,2013-10-01,M,US,real_gdp,18016.147,False,False
268,2014-01-01,M,US,real_gdp,17953.974,False,False
269,2014-04-01,M,US,real_gdp,18185.911,False,False
270,2014-07-01,M,US,real_gdp,18406.941,False,False
271,2014-10-01,M,US,real_gdp,18500.031,False,False
272,2015-01-01,M,US,real_gdp,18666.621,False,False
273,2015-04-01,M,US,real_gdp,18782.243,False,False
274,2015-07-01,M,US,real_gdp,18857.418,False,False
275,2015-10-01,M,US,real_gdp,18892.206,False,False
276,2016-01-01,M,US,real_gdp,19001.69,False,False
277,2016-04-01,M,US,real_gdp,19062.709,False,False
278,2016-07-01,M,US,real_gdp,19197.938,False,False
279,2016-10-01,M,US,real_gdp,19304.352,False,False
280,2017-01-01,M,US,real_gdp,19398.343,False,False
281,2017-04-01,M,US,real_gdp,19506.949,False,False
282,2017-07-01,M,US,real_gdp,19660.766,False,False
283,2017-10-01,M,US,real_gdp,19882.352,False,False
284,2018-01-01,M,US,real_gdp,20044.077,False,False
285,2018-04-01,M,US,real_gdp,20150.476,False,False
286,2018-07-01,M,US,real_gdp,20276.154,False,False
287,2018-10-01,M,US,real_gdp,20304.874,False,False
288,2019-01-01,M,US,real_gdp,20431.641,False,False
289,2019-04-01,M,US,real_gdp,20602.275,False,False
290,2019-07-01,M,US,real_gdp,20843.322,False,False
291,2019-10-01,M,US,real_gdp,20985.448,False,False
292,2020-01-01,M,US,real_gdp,20693.238,False,False
293,2020-04-01,M,US,real_gdp,19056.617,False,False
294,2020-07-01,M,US,real_gdp,20548.793,False,False
295,2020-10-01,M,US,real_gdp,20771.691,False,False
296,2021-01-01,M,US,real_gdp,21058.379,False,False
297,2021-04-01,M,US,real_gdp,21389.005,False,False
298,2021-07-01,M,US,real_gdp,21571.421,False,False
299,2021-10-01,M,US,real_gdp,21960.388,False,False
300,2022-01-01,M,US,real_gdp,21903.85,False,False
301,2022-04-01,M,US,real_gdp,21919.222,False,False
302,2022-07-01,M,US,real_gdp,22066.784,False,False
303,2022-10-01,M,US,real_gdp,22249.459,False,False
304,2023-01-01,M,US,real_gdp,22403.435,False,False
305,2023-04-01,M,US,real_gdp,22539.418,False,False
306,2023-07-01,M,US,real_gdp,22780.933,False,False
307,2023-10-01,M,US,real_gdp,22960.6,False,False
308,2024-01-01,M,US,real_gdp,23053.545,False,False
309,2024-04-01,M,US,real_gdp,23223.906,False,False
310,2024-07-01,M,US,real_gdp,23400.294,False,False
311,2024-10-01,M,US,real_gdp,23542.349,False,False
312,2025-01-01,M,US,real_gdp,23512.717,False,False
313,2025-04-01,M,US,real_gdp,23685.287,False,False
