,TIME_PERIOD,FREQUENCY,INDICATOR,value,missing,anomaly
27,1967-07-15,W,continued_claims_insured_unemployment,1258000.0,False,False
28,1967-07-22,W,continued_claims_insured_unemployment,1252000.0,False,False
29,1967-07-29,W,continued_claims_insured_unemployment,1280000.0,False,False
30,1967-08-05,W,continued_claims_insured_unemployment,1240000.0,False,False
31,1967-08-12,W,continued_claims_insured_unemployment,1215000.0,False,False
32,1967-08-19,W,continued_claims_insured_unemployment,1202000.0,False,False
33,1967-08-26,W,continued_claims_insured_unemployment,1180000.0,False,False
34,1967-09-02,W,continued_claims_insured_unemployment,1204000.0,False,False
35,1967-09-09,W,continued_claims_insured_unemployment,1189000.0,False,False
36,1967-09-16,W,continued_claims_insured_unemployment,1179000.0,False,False
37,1967-09-23,W,continued_claims_insured_unemployment,1178000.0,False,False
38,1967-09-30,W,continued_claims_insured_unemployment,1157000.0,False,False
39,1967-10-07,W,continued_claims_insured_unemployment,1165000.0,False,False
40,1967-10-14,W,continued_claims_insured_unemployment,1189000.0,False,False
41,1967-10-21,W,continued_claims_insured_unemployment,1174000.0,False,False
42,1967-10-28,W,continued_claims_insured_unemployment,1161000.0,False,False
43,1967-11-04,W,continued_claims_insured_unemployment,1176000.0,False,False
44,1967-11-11,W,continued_claims_insured_unemployment,1142000.0,False,False
45,1967-11-18,W,continued_claims_insured_unemployment,1133000.0,False,False
46,1967-11-25,W,continued_claims_insured_unemployment,1142000.0,False,False
47,1967-12-02,W,continued_claims_insured_unemployment,1150000.0,False,False
48,1967-12-09,W,continued_claims_insured_unemployment,1153000.0,False,False
49,1967-12-16,W,continued_claims_insured_unemployment,1188000.0,False,False
50,1967-12-23,W,continued_claims_insured_unemployment,1195000.0,False,False
51,1967-12-30,W,continued_claims_insured_unemployment,1167000.0,False,False
52,1968-01-06,W,continued_claims_insured_unemployment,1158000.0,False,False
53,1968-01-13,W,continued_claims_insured_unemployment,1187000.0,False,False
54,1968-01-20,W,continued_claims_insured_unemployment,1191000.0,False,False
55,1968-01-27,W,continued_claims_insured_unemployment,1157000.0,False,False
56,1968-02-03,W,continued_claims_insured_unemployment,1173000.0,False,False
57,1968-02-10,W,continued_claims_insured_unemployment,1175000.0,False,False
58,1968-02-17,W,continued_claims_insured_unemployment,1143000.0,False,False
59,1968-02-24,W,continued_claims_insured_unemployment,1165000.0,False,False
60,1968-03-02,W,continued_claims_insured_unemployment,1151000.0,False,False
61,1968-03-09,W,continued_claims_insured_unemployment,1147000.0,False,False
62,1968-03-16,W,continued_claims_insured_unemployment,1143000.0,False,False
63,1968-03-23,W,continued_claims_insured_unemployment,1136000.0,False,False
64,1968-03-30,W,continued_claims_insured_unemployment,1119000.0,False,False
65,1968-04-06,W,continued_claims_insured_unemployment,1079000.0,False,False
66,1968-04-13,W,continued_claims_insured_unemployment,1079000.0,False,False
67,1968-04-20,W,continued_claims_insured_unemployment,1059000.0,False,False
68,1968-04-27,W,continued_claims_insured_unemployment,1087000.0,False,False
69,1968-05-04,W,continued_claims_insured_unemployment,1079000.0,False,False
70,1968-05-11,W,continued_claims_insured_unemployment,1091000.0,False,False
71,1968-05-18,W,continued_claims_insured_unemployment,1071000.0,False,False
72,1968-05-25,W,continued_claims_insured_unemployment,1073000.0,False,False
73,1968-06-01,W,continued_claims_insured_unemployment,1063000.0,False,False
74,1968-06-08,W,continued_claims_insured_unemployment,1097000.0,False,False
75,1968-06-15,W,continued_claims_insured_unemployment,1071000.0,False,False
76,1968-06-22,W,continued_claims_insured_unemployment,1060000.0,False,False
77,1968-06-29,W,continued_claims_insured_unemployment,1038000.0,False,False
78,1968-07-06,W,continued_claims_insured_unemployment,1097000.0,False,False
79,1968-07-13,W,continued_claims_insured_unemployment,1076000.0,False,False
80,1968-07-20,W,continued_claims_insured_unemployment,1033000.0,False,False
81,1968-07-27,W,continued_claims_insured_unemployment,1036000.0,False,False
82,1968-08-03,W,continued_claims_insured_unemployment,1072000.0,False,False
83,1968-08-10,W,continued_claims_insured_unemployment,1088000.0,False,False
84,1968-08-17,W,continued_claims_insured_unemployment,1107000.0,False,False
85,1968-08-24,W,continued_claims_insured_unemployment,1094000.0,False,False
86,1968-08-31,W,continued_claims_insured_unemployment,1064000.0,False,False
87,1968-09-07,W,continued_claims_insured_unemployment,1067000.0,False,False
88,1968-09-14,W,continued_claims_insured_unemployment,1044000.0,False,False
89,1968-09-21,W,continued_claims_insured_unemployment,1047000.0,False,False
90,1968-09-28,W,continued_claims_insured_unemployment,1048000.0,False,False
91,1968-10-05,W,continued_claims_insured_unemployment,1060000.0,False,False
92,1968-10-12,W,continued_claims_insured_unemployment,1045000.0,False,False
93,1968-10-19,W,continued_claims_insured_unemployment,1035000.0,False,False
94,1968-10-26,W,continued_claims_insured_unemployment,1033000.0,False,False
95,1968-11-02,W,continued_claims_insured_unemployment,1028000.0,False,False
96,1968-11-09,W,continued_claims_insured_unemployment,1028000.0,False,False
97,1968-11-16,W,continued_claims_insured_unemployment,1076000.0,False,False
98,1968-11-23,W,continued_claims_insured_unemployment,1023000.0,False,False
99,1968-11-30,W,continued_claims_insured_unemployment,1056000.0,False,False
100,1968-12-07,W,continued_claims_insured_unemployment,1063000.0,False,False
101,1968-12-14,W,continued_claims_insured_unemployment,1061000.0,False,False
102,1968-12-21,W,continued_claims_insured_unemployment,1063000.0,False,False
103,1968-12-28,W,continued_claims_insured_unemployment,1116000.0,False,False
104,1969-01-04,W,continued_claims_insured_unemployment,1118000.0,False,False
105,1969-01-11,W,continued_claims_insured_unemployment,1099000.0,False,False
106,1969-01-18,W,continued_claims_insured_unemployment,1072000.0,False,False
107,1969-01-25,W,continued_claims_insured_unemployment,1077000.0,False,False
108,1969-02-01,W,continued_claims_insured_unemployment,1099000.0,False,False
109,1969-02-08,W,continued_claims_insured_unemployment,1088000.0,False,False
110,1969-02-15,W,continued_claims_insured_unemployment,1115000.0,False,False
111,1969-02-22,W,continued_claims_insured_unemployment,1092000.0,False,False
112,1969-03-01,W,continued_claims_insured_unemployment,1098000.0,False,False
113,1969-03-08,W,continued_claims_insured_unemployment,1099000.0,False,False
114,1969-03-15,W,continued_claims_insured_unemployment,1080000.0,False,False
115,1969-03-22,W,continued_claims_insured_unemployment,1071000.0,False,False
116,1969-03-29,W,continued_claims_insured_unemployment,1041000.0,False,False
117,1969-04-05,W,continued_claims_insured_unemployment,1076000.0,False,False
118,1969-04-12,W,continued_claims_insured_unemployment,1050000.0,False,False
119,1969-04-19,W,continued_claims_insured_unemployment,1025000.0,False,False
120,1969-04-26,W,continued_claims_insured_unemployment,992000.0,False,False
121,1969-05-03,W,continued_claims_insured_unemployment,1003000.0,False,False
122,1969-05-10,W,continued_claims_insured_unemployment,1018000.0,False,False
123,1969-05-17,W,continued_claims_insured_unemployment,1007000.0,False,False
124,1969-05-24,W,continued_claims_insured_unemployment,1006000.0,False,False
125,1969-05-31,W,continued_claims_insured_unemployment,988000.0,False,False
126,1969-06-07,W,continued_claims_insured_unemployment,992000.0,False,False
127,1969-06-14,W,continued_claims_insured_unemployment,1010000.0,False,False
128,1969-06-21,W,continued_claims_insured_unemployment,1012000.0,False,False
129,1969-06-28,W,continued_claims_insured_unemployment,1021000.0,False,False
130,1969-07-05,W,continued_claims_insured_unemployment,1072000.0,False,False
131,1969-07-12,W,continued_claims_insured_unemployment,1092000.0,False,False
132,1969-07-19,W,continued_claims_insured_unemployment,1072000.0,False,False
133,1969-07-26,W,continued_claims_insured_unemployment,1110000.0,False,False
134,1969-08-02,W,continued_claims_insured_unemployment,1126000.0,False,False
135,1969-08-09,W,continued_claims_insured_unemployment,1093000.0,False,False
136,1969-08-16,W,continued_claims_insured_unemployment,1067000.0,False,False
137,1969-08-23,W,continued_claims_insured_unemployment,1060000.0,False,False
138,1969-08-30,W,continued_claims_insured_unemployment,1074000.0,False,False
139,1969-09-06,W,continued_claims_insured_unemployment,1111000.0,False,False
140,1969-09-13,W,continued_claims_insured_unemployment,1082000.0,False,False
141,1969-09-20,W,continued_claims_insured_unemployment,1083000.0,False,False
142,1969-09-27,W,continued_claims_insured_unemployment,1086000.0,False,False
143,1969-10-04,W,continued_claims_insured_unemployment,1103000.0,False,False
144,1969-10-11,W,continued_claims_insured_unemployment,1100000.0,False,False
145,1969-10-18,W,continued_claims_insured_unemployment,1118000.0,False,False
146,1969-10-25,W,continued_claims_insured_unemployment,1136000.0,False,False
147,1969-11-01,W,continued_claims_insured_unemployment,1143000.0,False,False
148,1969-11-08,W,continued_claims_insured_unemployment,1146000.0,False,False
149,1969-11-15,W,continued_claims_insured_unemployment,1181000.0,False,False
150,1969-11-22,W,continued_claims_insured_unemployment,1158000.0,False,False
151,1969-11-29,W,continued_claims_insured_unemployment,1211000.0,False,False
152,1969-12-06,W,continued_claims_insured_unemployment,1226000.0,False,False
153,1969-12-13,W,continued_claims_insured_unemployment,1233000.0,False,False
154,1969-12-20,W,continued_claims_insured_unemployment,1252000.0,False,False
155,1969-12-27,W,continued_claims_insured_unemployment,1304000.0,False,False
156,1970-01-03,W,continued_claims_insured_unemployment,1332000.0,False,False
157,1970-01-10,W,continued_claims_insured_unemployment,1353000.0,False,False
158,1970-01-17,W,continued_claims_insured_unemployment,1371000.0,False,False
159,1970-01-24,W,continued_claims_insured_unemployment,1388000.0,False,False
160,1970-01-31,W,continued_claims_insured_unemployment,1385000.0,False,False
161,1970-02-07,W,continued_claims_insured_unemployment,1397000.0,False,False
162,1970-02-14,W,continued_claims_insured_unemployment,1445000.0,False,False
163,1970-02-21,W,continued_claims_insured_unemployment,1412000.0,False,False
164,1970-02-28,W,continued_claims_insured_unemployment,1430000.0,False,False
165,1970-03-07,W,continued_claims_insured_unemployment,1443000.0,False,False
166,1970-03-14,W,continued_claims_insured_unemployment,1456000.0,False,False
167,1970-03-21,W,continued_claims_insured_unemployment,1498000.0,False,False
168,1970-03-28,W,continued_claims_insured_unemployment,1537000.0,False,False
169,1970-04-04,W,continued_claims_insured_unemployment,1573000.0,False,False
170,1970-04-11,W,continued_claims_insured_unemployment,1586000.0,False,False
171,1970-04-18,W,continued_claims_insured_unemployment,1653000.0,False,False
172,1970-04-25,W,continued_claims_insured_unemployment,1748000.0,False,False
173,1970-05-02,W,continued_claims_insured_unemployment,1811000.0,False,False
174,1970-05-09,W,continued_claims_insured_unemployment,1847000.0,False,False
175,1970-05-16,W,continued_claims_insured_unemployment,1840000.0,False,False
176,1970-05-23,W,continued_claims_insured_unemployment,1827000.0,False,False
177,1970-05-30,W,continued_claims_insured_unemployment,1807000.0,False,False
178,1970-06-06,W,continued_claims_insured_unemployment,1817000.0,False,False
179,1970-06-13,W,continued_claims_insured_unemployment,1852000.0,False,False
180,1970-06-20,W,continued_claims_insured_unemployment,1864000.0,False,False
181,1970-06-27,W,continued_claims_insured_unemployment,1866000.0,False,False
182,1970-07-04,W,continued_claims_insured_unemployment,1853000.0,False,False
183,1970-07-11,W,continued_claims_insured_unemployment,1868000.0,False,False
184,1970-07-18,W,continued_claims_insured_unemployment,1877000.0,False,False
185,1970-07-25,W,continued_claims_insured_unemployment,1918000.0,False,False
186,1970-08-01,W,continued_claims_insured_unemployment,1900000.0,False,False
187,1970-08-08,W,continued_claims_insured_unemployment,1890000.0,False,False
188,1970-08-15,W,continued_claims_insured_unemployment,1933000.0,False,False
189,1970-08-22,W,continued_claims_insured_unemployment,1970000.0,False,False
190,1970-08-29,W,continued_claims_insured_unemployment,2005000.0,False,False
191,1970-09-05,W,continued_claims_insured_unemployment,1996000.0,False,False
192,1970-09-12,W,continued_claims_insured_unemployment,2068000.0,False,False
193,1970-09-19,W,continued_claims_insured_unemployment,2069000.0,False,False
194,1970-09-26,W,continued_claims_insured_unemployment,2092000.0,False,False
195,1970-10-03,W,continued_claims_insured_unemployment,2164000.0,False,False
196,1970-10-10,W,continued_claims_insured_unemployment,2207000.0,False,False
197,1970-10-17,W,continued_claims_insured_unemployment,2210000.0,False,False
198,1970-10-24,W,continued_claims_insured_unemployment,2257000.0,False,False
199,1970-10-31,W,continued_claims_insured_unemployment,2233000.0,False,False
200,1970-11-07,W,continued_claims_insured_unemployment,2279000.0,False,False
201,1970-11-14,W,continued_claims_insured_unemployment,2343000.0,False,False
202,1970-11-21,W,continued_claims_insured_unemployment,2285000.0,False,False
203,1970-11-28,W,continued_claims_insured_unemployment,2292000.0,False,False
204,1970-12-05,W,continued_claims_insured_unemployment,2276000.0,False,False
205,1970-12-12,W,continued_claims_insured_unemployment,2193000.0,False,False
206,1970-12-19,W,continued_claims_insured_unemployment,2224000.0,False,False
207,1970-12-26,W,continued_claims_insured_unemployment,2147000.0,False,False
208,1971-01-02,W,continued_claims_insured_unemployment,2102000.0,False,False
209,1971-01-09,W,continued_claims_insured_unemployment,2124000.0,False,False
210,1971-01-16,W,continued_claims_insured_unemployment,2100000.0,False,False
211,1971-01-23,W,continued_claims_insured_unemployment,2091000.0,False,False
212,1971-01-30,W,continued_claims_insured_unemployment,2086000.0,False,False
213,1971-02-06,W,continued_claims_insured_unemployment,2120000.0,False,False
214,1971-02-13,W,continued_claims_insured_unemployment,2079000.0,False,False
215,1971-02-20,W,continued_claims_insured_unemployment,2120000.0,False,False
216,1971-02-27,W,continued_claims_insured_unemployment,2081000.0,False,False
217,1971-03-06,W,continued_claims_insured_unemployment,2132000.0,False,False
218,1971-03-13,W,continued_claims_insured_unemployment,2126000.0,False,False
219,1971-03-20,W,continued_claims_insured_unemployment,2140000.0,False,False
220,1971-03-27,W,continued_claims_insured_unemployment,2157000.0,False,False
221,1971-04-03,W,continued_claims_insured_unemployment,2135000.0,False,False
222,1971-04-10,W,continued_claims_insured_unemployment,2156000.0,False,False
223,1971-04-17,W,continued_claims_insured_unemployment,2163000.0,False,False
224,1971-04-24,W,continued_claims_insured_unemployment,2127000.0,False,False
225,1971-05-01,W,continued_claims_insured_unemployment,2157000.0,False,False
226,1971-05-08,W,continued_claims_insured_unemployment,2179000.0,False,False
227,1971-05-15,W,continued_claims_insured_unemployment,2179000.0,False,False
228,1971-05-22,W,continued_claims_insured_unemployment,2167000.0,False,False
229,1971-05-29,W,continued_claims_insured_unemployment,2171000.0,False,False
230,1971-06-05,W,continued_claims_insured_unemployment,2194000.0,False,False
231,1971-06-12,W,continued_claims_insured_unemployment,2199000.0,False,False
232,1971-06-19,W,continued_claims_insured_unemployment,2182000.0,False,False
233,1971-06-26,W,continued_claims_insured_unemployment,2172000.0,False,False
234,1971-07-03,W,continued_claims_insured_unemployment,2116000.0,False,False
235,1971-07-10,W,continued_claims_insured_unemployment,2130000.0,False,False
236,1971-07-17,W,continued_claims_insured_unemployment,2087000.0,False,False
237,1971-07-24,W,continued_claims_insured_unemployment,2129000.0,False,False
238,1971-07-31,W,continued_claims_insured_unemployment,2150000.0,False,False
239,1971-08-07,W,continued_claims_insured_unemployment,2174000.0,False,False
240,1971-08-14,W,continued_claims_insured_unemployment,2202000.0,False,False
241,1971-08-21,W,continued_claims_insured_unemployment,2186000.0,False,False
242,1971-08-28,W,continued_claims_insured_unemployment,2188000.0,False,False
243,1971-09-04,W,continued_claims_insured_unemployment,2228000.0,False,False
244,1971-09-11,W,continued_claims_insured_unemployment,2250000.0,False,False
245,1971-09-18,W,continued_claims_insured_unemployment,2246000.0,False,False
246,1971-09-25,W,continued_claims_insured_unemployment,2233000.0,False,False
247,1971-10-02,W,continued_claims_insured_unemployment,2216000.0,False,False
248,1971-10-09,W,continued_claims_insured_unemployment,2247000.0,False,False
249,1971-10-16,W,continued_claims_insured_unemployment,2190000.0,False,False
250,1971-10-23,W,continued_claims_insured_unemployment,2176000.0,False,False
251,1971-10-30,W,continued_claims_insured_unemployment,2194000.0,False,False
252,1971-11-06,W,continued_claims_insured_unemployment,2204000.0,False,False
253,1971-11-13,W,continued_claims_insured_unemployment,2134000.0,False,False
254,1971-11-20,W,continued_claims_insured_unemployment,2134000.0,False,False
255,1971-11-27,W,continued_claims_insured_unemployment,2111000.0,False,False
256,1971-12-04,W,continued_claims_insured_unemployment,2117000.0,False,False
257,1971-12-11,W,continued_claims_insured_unemployment,2085000.0,False,False
258,1971-12-18,W,continued_claims_insured_unemployment,2109000.0,False,False
259,1971-12-25,W,continued_claims_insured_unemployment,2037000.0,False,False
260,1972-01-01,W,continued_claims_insured_unemployment,1934000.0,False,False
261,1972-01-08,W,continued_claims_insured_unemployment,1931000.0,False,False
262,1972-01-15,W,continued_claims_insured_unemployment,1923000.0,False,False
263,1972-01-22,W,continued_claims_insured_unemployment,1907000.0,False,False
264,1972-01-29,W,continued_claims_insured_unemployment,1921000.0,False,False
265,1972-02-05,W,continued_claims_insured_unemployment,1941000.0,False,False
266,1972-02-12,W,continued_claims_insured_unemployment,1960000.0,False,False
267,1972-02-19,W,continued_claims_insured_unemployment,1902000.0,False,False
268,1972-02-26,W,continued_claims_insured_unemployment,1903000.0,False,False
269,1972-03-04,W,continued_claims_insured_unemployment,1905000.0,False,False
270,1972-03-11,W,continued_claims_insured_unemployment,1906000.0,False,False
271,1972-03-18,W,continued_claims_insured_unemployment,1907000.0,False,False
272,1972-03-25,W,continued_claims_insured_unemployment,1877000.0,False,False
273,1972-04-01,W,continued_claims_insured_unemployment,1913000.0,False,False
274,1972-04-08,W,continued_claims_insured_unemployment,1910000.0,False,False
275,1972-04-15,W,continued_claims_insured_unemployment,1891000.0,False,False
276,1972-04-22,W,continued_claims_insured_unemployment,1855000.0,False,False
277,1972-04-29,W,continued_claims_insured_unemployment,1870000.0,False,False
278,1972-05-06,W,continued_claims_insured_unemployment,1893000.0,False,False
279,1972-05-13,W,continued_claims_insured_unemployment,1874000.0,False,False
280,1972-05-20,W,continued_claims_insured_unemployment,1863000.0,False,False
281,1972-05-27,W,continued_claims_insured_unemployment,1871000.0,False,False
282,1972-06-03,W,continued_claims_insured_unemployment,1857000.0,False,False
283,1972-06-10,W,continued_claims_insured_unemployment,1870000.0,False,False
284,1972-06-17,W,continued_claims_insured_unemployment,1855000.0,False,False
285,1972-06-24,W,continued_claims_insured_unemployment,1871000.0,False,False
286,1972-07-01,W,continued_claims_insured_unemployment,1935000.0,False,False
287,1972-07-08,W,continued_claims_insured_unemployment,1977000.0,False,False
288,1972-07-15,W,continued_claims_insured_unemployment,1947000.0,False,False
289,1972-07-22,W,continued_claims_insured_unemployment,1962000.0,False,False
290,1972-07-29,W,continued_claims_insured_unemployment,1928000.0,False,False
291,1972-08-05,W,continued_claims_insured_unemployment,1855000.0,False,False
292,1972-08-12,W,continued_claims_insured_unemployment,1812000.0,False,False
293,1972-08-19,W,continued_claims_insured_unemployment,1794000.0,False,False
294,1972-08-26,W,continued_claims_insured_unemployment,1792000.0,False,False
295,1972-09-02,W,continued_claims_insured_unemployment,1838000.0,False,False
296,1972-09-09,W,continued_claims_insured_unemployment,1802000.0,False,False
297,1972-09-16,W,continued_claims_insured_unemployment,1799000.0,False,False
298,1972-09-23,W,continued_claims_insured_unemployment,1791000.0,False,False
299,1972-09-30,W,continued_claims_insured_unemployment,1763000.0,False,False
300,1972-10-07,W,continued_claims_insured_unemployment,1771000.0,False,False
301,1972-10-14,W,continued_claims_insured_unemployment,1760000.0,False,False
302,1972-10-21,W,continued_claims_insured_unemployment,1733000.0,False,False
303,1972-10-28,W,continued_claims_insured_unemployment,1750000.0,False,False
304,1972-11-04,W,continued_claims_insured_unemployment,1722000.0,False,False
305,1972-11-11,W,continued_claims_insured_unemployment,1736000.0,False,False
306,1972-11-18,W,continued_claims_insured_unemployment,1727000.0,False,False
307,1972-11-25,W,continued_claims_insured_unemployment,1743000.0,False,False
308,1972-12-02,W,continued_claims_insured_unemployment,1676000.0,False,False
309,1972-12-09,W,continued_claims_insured_unemployment,1681000.0,False,False
310,1972-12-16,W,continued_claims_insured_unemployment,1756000.0,False,False
311,1972-12-23,W,continued_claims_insured_unemployment,1697000.0,False,False
312,1972-12-30,W,continued_claims_insured_unemployment,1663000.0,False,False
313,1973-01-06,W,continued_claims_insured_unemployment,1617000.0,False,False
314,1973-01-13,W,continued_claims_insured_unemployment,1660000.0,False,False
315,1973-01-20,W,continued_claims_insured_unemployment,1607000.0,False,False
316,1973-01-27,W,continued_claims_insured_unemployment,1601000.0,False,False
317,1973-02-03,W,continued_claims_insured_unemployment,1596000.0,False,False
318,1973-02-10,W,continued_claims_insured_unemployment,1594000.0,False,False
319,1973-02-17,W,continued_claims_insured_unemployment,1582000.0,False,False
320,1973-02-24,W,continued_claims_insured_unemployment,1582000.0,False,False
321,1973-03-03,W,continued_claims_insured_unemployment,1579000.0,False,False
322,1973-03-10,W,continued_claims_insured_unemployment,1584000.0,False,False
323,1973-03-17,W,continued_claims_insured_unemployment,1578000.0,False,False
324,1973-03-24,W,continued_claims_insured_unemployment,1562000.0,False,False
325,1973-03-31,W,continued_claims_insured_unemployment,1547000.0,False,False
326,1973-04-07,W,continued_claims_insured_unemployment,1552000.0,False,False
327,1973-04-14,W,continued_claims_insured_unemployment,1539000.0,False,False
328,1973-04-21,W,continued_claims_insured_unemployment,1573000.0,False,False
329,1973-04-28,W,continued_claims_insured_unemployment,1551000.0,False,False
330,1973-05-05,W,continued_claims_insured_unemployment,1560000.0,False,False
331,1973-05-12,W,continued_claims_insured_unemployment,1557000.0,False,False
332,1973-05-19,W,continued_claims_insured_unemployment,1553000.0,False,False
333,1973-05-26,W,continued_claims_insured_unemployment,1567000.0,False,False
334,1973-06-02,W,continued_claims_insured_unemployment,1556000.0,False,False
335,1973-06-09,W,continued_claims_insured_unemployment,1563000.0,False,False
336,1973-06-16,W,continued_claims_insured_unemployment,1576000.0,False,False
337,1973-06-23,W,continued_claims_insured_unemployment,1570000.0,False,False
338,1973-06-30,W,continued_claims_insured_unemployment,1571000.0,False,False
339,1973-07-07,W,continued_claims_insured_unemployment,1605000.0,False,False
340,1973-07-14,W,continued_claims_insured_unemployment,1605000.0,False,False
341,1973-07-21,W,continued_claims_insured_unemployment,1594000.0,False,False
342,1973-07-28,W,continued_claims_insured_unemployment,1603000.0,False,False
343,1973-08-04,W,continued_claims_insured_unemployment,1633000.0,False,False
344,1973-08-11,W,continued_claims_insured_unemployment,1679000.0,False,False
345,1973-08-18,W,continued_claims_insured_unemployment,1672000.0,False,False
346,1973-08-25,W,continued_claims_insured_unemployment,1675000.0,False,False
347,1973-09-01,W,continued_claims_insured_unemployment,1681000.0,False,False
348,1973-09-08,W,continued_claims_insured_unemployment,1688000.0,False,False
349,1973-09-15,W,continued_claims_insured_unemployment,1666000.0,False,False
350,1973-09-22,W,continued_claims_insured_unemployment,1658000.0,False,False
351,1973-09-29,W,continued_claims_insured_unemployment,1658000.0,False,False
352,1973-10-06,W,continued_claims_insured_unemployment,1657000.0,False,False
353,1973-10-13,W,continued_claims_insured_unemployment,1679000.0,False,False
354,1973-10-20,W,continued_claims_insured_unemployment,1646000.0,False,False
355,1973-10-27,W,continued_claims_insured_unemployment,1675000.0,False,False
356,1973-11-03,W,continued_claims_insured_unemployment,1669000.0,False,False
357,1973-11-10,W,continued_claims_insured_unemployment,1702000.0,False,False
358,1973-11-17,W,continued_claims_insured_unemployment,1698000.0,False,False
359,1973-11-24,W,continued_claims_insured_unemployment,1755000.0,False,False
360,1973-12-01,W,continued_claims_insured_unemployment,1692000.0,False,False
361,1973-12-08,W,continued_claims_insured_unemployment,1717000.0,False,False
362,1973-12-15,W,continued_claims_insured_unemployment,1779000.0,False,False
363,1973-12-22,W,continued_claims_insured_unemployment,1836000.0,False,False
364,1973-12-29,W,continued_claims_insured_unemployment,1805000.0,False,False
365,1974-01-05,W,continued_claims_insured_unemployment,1934000.0,False,False
366,1974-01-12,W,continued_claims_insured_unemployment,1949000.0,False,False
367,1974-01-19,W,continued_claims_insured_unemployment,1995000.0,False,False
368,1974-01-26,W,continued_claims_insured_unemployment,1950000.0,False,False
369,1974-02-02,W,continued_claims_insured_unemployment,1963000.0,False,False
370,1974-02-09,W,continued_claims_insured_unemployment,2010000.0,False,False
371,1974-02-16,W,continued_claims_insured_unemployment,2049000.0,False,False
372,1974-02-23,W,continued_claims_insured_unemployment,2027000.0,False,False
373,1974-03-02,W,continued_claims_insured_unemployment,2020000.0,False,False
374,1974-03-09,W,continued_claims_insured_unemployment,2054000.0,False,False
375,1974-03-16,W,continued_claims_insured_unemployment,2068000.0,False,False
376,1974-03-23,W,continued_claims_insured_unemployment,2074000.0,False,False
377,1974-03-30,W,continued_claims_insured_unemployment,2062000.0,False,False
378,1974-04-06,W,continued_claims_insured_unemployment,2066000.0,False,False
379,1974-04-13,W,continued_claims_insured_unemployment,2072000.0,False,False
380,1974-04-20,W,continued_claims_insured_unemployment,2081000.0,False,False
381,1974-04-27,W,continued_claims_insured_unemployment,2045000.0,False,False
382,1974-05-04,W,continued_claims_insured_unemployment,2056000.0,False,False
383,1974-05-11,W,continued_claims_insured_unemployment,2041000.0,False,False
384,1974-05-18,W,continued_claims_insured_unemployment,2053000.0,False,False
385,1974-05-25,W,continued_claims_insured_unemployment,2057000.0,False,False
386,1974-06-01,W,continued_claims_insured_unemployment,2079000.0,False,False
387,1974-06-08,W,continued_claims_insured_unemployment,2067000.0,False,False
388,1974-06-15,W,continued_claims_insured_unemployment,2095000.0,False,False
389,1974-06-22,W,continued_claims_insured_unemployment,2066000.0,False,False
390,1974-06-29,W,continued_claims_insured_unemployment,2074000.0,False,False
391,1974-07-06,W,continued_claims_insured_unemployment,2160000.0,False,False
392,1974-07-13,W,continued_claims_insured_unemployment,2125000.0,False,False
393,1974-07-20,W,continued_claims_insured_unemployment,2109000.0,False,False
394,1974-07-27,W,continued_claims_insured_unemployment,2097000.0,False,False
395,1974-08-03,W,continued_claims_insured_unemployment,2147000.0,False,False
396,1974-08-10,W,continued_claims_insured_unemployment,2171000.0,False,False
397,1974-08-17,W,continued_claims_insured_unemployment,2168000.0,False,False
