,TIME_PERIOD,FREQ,COUNTRY,INDICATOR,value,missing,anomaly
128,1971-03-01,M,CA,central_bank_policy_rates,5.25,False,False
129,1971-04-01,M,CA,central_bank_policy_rates,5.25,False,False
130,1971-05-01,M,CA,central_bank_policy_rates,5.25,False,False
131,1971-06-01,M,CA,central_bank_policy_rates,5.25,False,False
132,1971-07-01,M,CA,central_bank_policy_rates,5.25,False,False
133,1971-08-01,M,CA,central_bank_policy_rates,5.25,False,False
134,1971-09-01,M,CA,central_bank_policy_rates,5.25,False,False
135,1971-10-01,M,CA,central_bank_policy_rates,4.75,False,False
136,1971-11-01,M,CA,central_bank_policy_rates,4.75,False,False
137,1971-12-01,M,CA,central_bank_policy_rates,4.75,False,False
138,1972-01-01,M,CA,central_bank_policy_rates,4.75,False,False
139,1972-02-01,M,CA,central_bank_policy_rates,4.75,False,False
140,1972-03-01,M,CA,central_bank_policy_rates,4.75,False,False
141,1972-04-01,M,CA,central_bank_policy_rates,4.75,False,False
142,1972-05-01,M,CA,central_bank_policy_rates,4.75,False,False
143,1972-06-01,M,CA,central_bank_policy_rates,4.75,False,False
144,1972-07-01,M,CA,central_bank_policy_rates,4.75,False,False
145,1972-08-01,M,CA,central_bank_policy_rates,4.75,False,False
146,1972-09-01,M,CA,central_bank_policy_rates,4.75,False,False
147,1972-10-01,M,CA,central_bank_policy_rates,4.75,False,False
148,1972-11-01,M,CA,central_bank_policy_rates,4.75,False,False
149,1972-12-01,M,CA,central_bank_policy_rates,4.75,False,False
150,1973-01-01,M,CA,central_bank_policy_rates,4.75,False,False
151,1973-02-01,M,CA,central_bank_policy_rates,4.75,False,False
152,1973-03-01,M,CA,central_bank_policy_rates,4.75,False,False
153,1973-04-01,M,CA,central_bank_policy_rates,5.25,False,False
154,1973-05-01,M,CA,central_bank_policy_rates,5.75,False,False
155,1973-06-01,M,CA,central_bank_policy_rates,6.25,False,False
156,1973-07-01,M,CA,central_bank_policy_rates,6.25,False,False
157,1973-08-01,M,CA,central_bank_policy_rates,6.75,False,False
158,1973-09-01,M,CA,central_bank_policy_rates,7.25,False,False
159,1973-10-01,M,CA,central_bank_policy_rates,7.25,False,False
160,1973-11-01,M,CA,central_bank_policy_rates,7.25,False,False
161,1973-12-01,M,CA,central_bank_policy_rates,7.25,False,False
162,1974-01-01,M,CA,central_bank_policy_rates,7.25,False,False
163,1974-02-01,M,CA,central_bank_policy_rates,7.25,False,False
164,1974-03-01,M,CA,central_bank_policy_rates,7.25,False,False
165,1974-04-01,M,CA,central_bank_policy_rates,8.25,False,False
166,1974-05-01,M,CA,central_bank_policy_rates,8.75,False,False
167,1974-06-01,M,CA,central_bank_policy_rates,8.75,False,False
168,1974-07-01,M,CA,central_bank_policy_rates,9.25,False,False
169,1974-08-01,M,CA,central_bank_policy_rates,9.25,False,False
170,1974-09-01,M,CA,central_bank_policy_rates,9.25,False,False
171,1974-10-01,M,CA,central_bank_policy_rates,9.25,False,False
172,1974-11-01,M,CA,central_bank_policy_rates,8.75,False,False
173,1974-12-01,M,CA,central_bank_policy_rates,8.75,False,False
174,1975-01-01,M,CA,central_bank_policy_rates,8.25,False,False
175,1975-02-01,M,CA,central_bank_policy_rates,8.25,False,False
176,1975-03-01,M,CA,central_bank_policy_rates,8.25,False,False
177,1975-04-01,M,CA,central_bank_policy_rates,8.25,False,False
178,1975-05-01,M,CA,central_bank_policy_rates,8.25,False,False
179,1975-06-01,M,CA,central_bank_policy_rates,8.25,False,False
180,1975-07-01,M,CA,central_bank_policy_rates,8.25,False,False
181,1975-08-01,M,CA,central_bank_policy_rates,8.25,False,False
182,1975-09-01,M,CA,central_bank_policy_rates,9.0,False,False
183,1975-10-01,M,CA,central_bank_policy_rates,9.0,False,False
184,1975-11-01,M,CA,central_bank_policy_rates,9.0,False,False
185,1975-12-01,M,CA,central_bank_policy_rates,9.0,False,False
186,1976-01-01,M,CA,central_bank_policy_rates,9.0,False,False
187,1976-02-01,M,CA,central_bank_policy_rates,9.0,False,False
188,1976-03-01,M,CA,central_bank_policy_rates,9.5,False,False
189,1976-04-01,M,CA,central_bank_policy_rates,9.5,False,False
190,1976-05-01,M,CA,central_bank_policy_rates,9.5,False,False
191,1976-06-01,M,CA,central_bank_policy_rates,9.5,False,False
192,1976-07-01,M,CA,central_bank_policy_rates,9.5,False,False
193,1976-08-01,M,CA,central_bank_policy_rates,9.5,False,False
194,1976-09-01,M,CA,central_bank_policy_rates,9.5,False,False
195,1976-10-01,M,CA,central_bank_policy_rates,9.5,False,False
196,1976-11-01,M,CA,central_bank_policy_rates,9.0,False,False
197,1976-12-01,M,CA,central_bank_policy_rates,8.5,False,False
198,1977-01-01,M,CA,central_bank_policy_rates,8.5,False,False
199,1977-02-01,M,CA,central_bank_policy_rates,8.0,False,False
200,1977-03-01,M,CA,central_bank_policy_rates,8.0,False,False
201,1977-04-01,M,CA,central_bank_policy_rates,8.0,False,False
202,1977-05-01,M,CA,central_bank_policy_rates,7.5,False,False
203,1977-06-01,M,CA,central_bank_policy_rates,7.5,False,False
204,1977-07-01,M,CA,central_bank_policy_rates,7.5,False,False
205,1977-08-01,M,CA,central_bank_policy_rates,7.5,False,False
206,1977-09-01,M,CA,central_bank_policy_rates,7.5,False,False
207,1977-10-01,M,CA,central_bank_policy_rates,7.5,False,False
208,1977-11-01,M,CA,central_bank_policy_rates,7.5,False,False
209,1977-12-01,M,CA,central_bank_policy_rates,7.5,False,False
210,1978-01-01,M,CA,central_bank_policy_rates,7.5,False,False
211,1978-02-01,M,CA,central_bank_policy_rates,7.5,False,False
212,1978-03-01,M,CA,central_bank_policy_rates,8.0,False,False
213,1978-04-01,M,CA,central_bank_policy_rates,8.5,False,False
214,1978-05-01,M,CA,central_bank_policy_rates,8.5,False,False
215,1978-06-01,M,CA,central_bank_policy_rates,8.5,False,False
216,1978-07-01,M,CA,central_bank_policy_rates,9.0,False,False
217,1978-08-01,M,CA,central_bank_policy_rates,9.0,False,False
218,1978-09-01,M,CA,central_bank_policy_rates,9.5,False,False
219,1978-10-01,M,CA,central_bank_policy_rates,10.25,False,False
220,1978-11-01,M,CA,central_bank_policy_rates,10.75,False,False
221,1978-12-01,M,CA,central_bank_policy_rates,10.75,False,False
222,1979-01-01,M,CA,central_bank_policy_rates,11.25,False,False
223,1979-02-01,M,CA,central_bank_policy_rates,11.25,False,False
224,1979-03-01,M,CA,central_bank_policy_rates,11.25,False,False
225,1979-04-01,M,CA,central_bank_policy_rates,11.25,False,False
226,1979-05-01,M,CA,central_bank_policy_rates,11.25,False,False
227,1979-06-01,M,CA,central_bank_policy_rates,11.25,False,False
228,1979-07-01,M,CA,central_bank_policy_rates,11.75,False,False
229,1979-08-01,M,CA,central_bank_policy_rates,11.75,False,False
230,1979-09-01,M,CA,central_bank_policy_rates,12.25,False,False
231,1979-10-01,M,CA,central_bank_policy_rates,14.0,False,False
232,1979-11-01,M,CA,central_bank_policy_rates,14.0,False,False
233,1979-12-01,M,CA,central_bank_policy_rates,14.0,False,False
234,1980-01-01,M,CA,central_bank_policy_rates,14.0,False,False
235,1980-02-01,M,CA,central_bank_policy_rates,14.0,False,False
236,1980-03-01,M,CA,central_bank_policy_rates,15.49,False,False
237,1980-04-01,M,CA,central_bank_policy_rates,15.67,False,False
238,1980-05-01,M,CA,central_bank_policy_rates,11.83,False,False
239,1980-06-01,M,CA,central_bank_policy_rates,10.63,False,False
240,1980-07-01,M,CA,central_bank_policy_rates,10.31,False,False
241,1980-08-01,M,CA,central_bank_policy_rates,10.74,False,False
242,1980-09-01,M,CA,central_bank_policy_rates,11.2,False,False
243,1980-10-01,M,CA,central_bank_policy_rates,12.16,False,False
244,1980-11-01,M,CA,central_bank_policy_rates,13.95,False,False
245,1980-12-01,M,CA,central_bank_policy_rates,17.26,False,False
246,1981-01-01,M,CA,central_bank_policy_rates,17.11,False,False
247,1981-02-01,M,CA,central_bank_policy_rates,17.08,False,False
248,1981-03-01,M,CA,central_bank_policy_rates,16.69,False,False
249,1981-04-01,M,CA,central_bank_policy_rates,17.6,False,False
250,1981-05-01,M,CA,central_bank_policy_rates,18.68,False,False
251,1981-06-01,M,CA,central_bank_policy_rates,19.08,False,False
252,1981-07-01,M,CA,central_bank_policy_rates,20.54,False,False
253,1981-08-01,M,CA,central_bank_policy_rates,21.07,False,False
254,1981-09-01,M,CA,central_bank_policy_rates,19.63,False,False
255,1981-10-01,M,CA,central_bank_policy_rates,18.21,False,False
256,1981-11-01,M,CA,central_bank_policy_rates,15.32,False,False
257,1981-12-01,M,CA,central_bank_policy_rates,14.66,False,False
258,1982-01-01,M,CA,central_bank_policy_rates,14.59,False,False
259,1982-02-01,M,CA,central_bank_policy_rates,14.83,False,False
260,1982-03-01,M,CA,central_bank_policy_rates,15.11,False,False
261,1982-04-01,M,CA,central_bank_policy_rates,15.23,False,False
262,1982-05-01,M,CA,central_bank_policy_rates,15.43,False,False
263,1982-06-01,M,CA,central_bank_policy_rates,16.58,False,False
264,1982-07-01,M,CA,central_bank_policy_rates,15.5,False,False
265,1982-08-01,M,CA,central_bank_policy_rates,13.95,False,False
266,1982-09-01,M,CA,central_bank_policy_rates,12.98,False,False
267,1982-10-01,M,CA,central_bank_policy_rates,11.46,False,False
268,1982-11-01,M,CA,central_bank_policy_rates,10.97,False,False
269,1982-12-01,M,CA,central_bank_policy_rates,10.05,False,False
270,1983-01-01,M,CA,central_bank_policy_rates,9.83,False,False
271,1983-02-01,M,CA,central_bank_policy_rates,9.48,False,False
272,1983-03-01,M,CA,central_bank_policy_rates,9.42,False,False
273,1983-04-01,M,CA,central_bank_policy_rates,9.37,False,False
274,1983-05-01,M,CA,central_bank_policy_rates,9.5,False,False
275,1983-06-01,M,CA,central_bank_policy_rates,9.42,False,False
276,1983-07-01,M,CA,central_bank_policy_rates,9.49,False,False
277,1983-08-01,M,CA,central_bank_policy_rates,9.57,False,False
278,1983-09-01,M,CA,central_bank_policy_rates,9.49,False,False
279,1983-10-01,M,CA,central_bank_policy_rates,9.49,False,False
280,1983-11-01,M,CA,central_bank_policy_rates,9.63,False,False
281,1983-12-01,M,CA,central_bank_policy_rates,9.96,False,False
282,1984-01-01,M,CA,central_bank_policy_rates,9.98,False,False
283,1984-02-01,M,CA,central_bank_policy_rates,10.04,False,False
284,1984-03-01,M,CA,central_bank_policy_rates,10.78,False,False
285,1984-04-01,M,CA,central_bank_policy_rates,10.84,False,False
286,1984-05-01,M,CA,central_bank_policy_rates,11.54,False,False
287,1984-06-01,M,CA,central_bank_policy_rates,12.36,False,False
288,1984-07-01,M,CA,central_bank_policy_rates,12.98,False,False
289,1984-08-01,M,CA,central_bank_policy_rates,12.38,False,False
290,1984-09-01,M,CA,central_bank_policy_rates,12.27,False,False
291,1984-10-01,M,CA,central_bank_policy_rates,11.71,False,False
292,1984-11-01,M,CA,central_bank_policy_rates,10.75,False,False
293,1984-12-01,M,CA,central_bank_policy_rates,10.09,False,False
294,1985-01-01,M,CA,central_bank_policy_rates,9.75,False,False
295,1985-02-01,M,CA,central_bank_policy_rates,11.52,False,False
296,1985-03-01,M,CA,central_bank_policy_rates,10.65,False,False
297,1985-04-01,M,CA,central_bank_policy_rates,10.02,False,False
298,1985-05-01,M,CA,central_bank_policy_rates,9.76,False,False
299,1985-06-01,M,CA,central_bank_policy_rates,9.58,False,False
300,1985-07-01,M,CA,central_bank_policy_rates,9.31,False,False
301,1985-08-01,M,CA,central_bank_policy_rates,9.2,False,False
302,1985-09-01,M,CA,central_bank_policy_rates,9.0,False,False
303,1985-10-01,M,CA,central_bank_policy_rates,8.78,False,False
304,1985-11-01,M,CA,central_bank_policy_rates,9.1,False,False
305,1985-12-01,M,CA,central_bank_policy_rates,9.49,False,False
306,1986-01-01,M,CA,central_bank_policy_rates,10.8,False,False
307,1986-02-01,M,CA,central_bank_policy_rates,11.8,False,False
308,1986-03-01,M,CA,central_bank_policy_rates,10.44,False,False
309,1986-04-01,M,CA,central_bank_policy_rates,9.27,False,False
310,1986-05-01,M,CA,central_bank_policy_rates,8.58,False,False
311,1986-06-01,M,CA,central_bank_policy_rates,8.84,False,False
312,1986-07-01,M,CA,central_bank_policy_rates,8.51,False,False
313,1986-08-01,M,CA,central_bank_policy_rates,8.58,False,False
314,1986-09-01,M,CA,central_bank_policy_rates,8.6,False,False
315,1986-10-01,M,CA,central_bank_policy_rates,8.55,False,False
316,1986-11-01,M,CA,central_bank_policy_rates,8.49,False,False
317,1986-12-01,M,CA,central_bank_policy_rates,8.49,False,False
318,1987-01-01,M,CA,central_bank_policy_rates,7.49,False,False
319,1987-02-01,M,CA,central_bank_policy_rates,7.53,False,False
320,1987-03-01,M,CA,central_bank_policy_rates,7.05,False,False
321,1987-04-01,M,CA,central_bank_policy_rates,8.33,False,False
322,1987-05-01,M,CA,central_bank_policy_rates,8.44,False,False
323,1987-06-01,M,CA,central_bank_policy_rates,8.54,False,False
324,1987-07-01,M,CA,central_bank_policy_rates,9.22,False,False
325,1987-08-01,M,CA,central_bank_policy_rates,9.24,False,False
326,1987-09-01,M,CA,central_bank_policy_rates,9.57,False,False
327,1987-10-01,M,CA,central_bank_policy_rates,8.09,False,False
328,1987-11-01,M,CA,central_bank_policy_rates,8.56,False,False
329,1987-12-01,M,CA,central_bank_policy_rates,8.66,False,False
330,1988-01-01,M,CA,central_bank_policy_rates,8.62,False,False
331,1988-02-01,M,CA,central_bank_policy_rates,8.57,False,False
332,1988-03-01,M,CA,central_bank_policy_rates,8.78,False,False
333,1988-04-01,M,CA,central_bank_policy_rates,9.12,False,False
334,1988-05-01,M,CA,central_bank_policy_rates,9.17,False,False
335,1988-06-01,M,CA,central_bank_policy_rates,9.44,False,False
336,1988-07-01,M,CA,central_bank_policy_rates,9.54,False,False
337,1988-08-01,M,CA,central_bank_policy_rates,10.03,False,False
338,1988-09-01,M,CA,central_bank_policy_rates,10.58,False,False
339,1988-10-01,M,CA,central_bank_policy_rates,10.54,False,False
340,1988-11-01,M,CA,central_bank_policy_rates,10.84,False,False
341,1988-12-01,M,CA,central_bank_policy_rates,11.19,False,False
342,1989-01-01,M,CA,central_bank_policy_rates,11.43,False,False
343,1989-02-01,M,CA,central_bank_policy_rates,11.86,False,False
344,1989-03-01,M,CA,central_bank_policy_rates,12.39,False,False
345,1989-04-01,M,CA,central_bank_policy_rates,12.62,False,False
346,1989-05-01,M,CA,central_bank_policy_rates,12.4,False,False
347,1989-06-01,M,CA,central_bank_policy_rates,12.33,False,False
348,1989-07-01,M,CA,central_bank_policy_rates,12.36,False,False
349,1989-08-01,M,CA,central_bank_policy_rates,12.41,False,False
350,1989-09-01,M,CA,central_bank_policy_rates,12.48,False,False
351,1989-10-01,M,CA,central_bank_policy_rates,12.42,False,False
352,1989-11-01,M,CA,central_bank_policy_rates,12.46,False,False
353,1989-12-01,M,CA,central_bank_policy_rates,12.47,False,False
354,1990-01-01,M,CA,central_bank_policy_rates,12.29,False,False
355,1990-02-01,M,CA,central_bank_policy_rates,13.25,False,False
356,1990-03-01,M,CA,central_bank_policy_rates,13.51,False,False
357,1990-04-01,M,CA,central_bank_policy_rates,13.8,False,False
358,1990-05-01,M,CA,central_bank_policy_rates,13.92,False,False
359,1990-06-01,M,CA,central_bank_policy_rates,13.83,False,False
360,1990-07-01,M,CA,central_bank_policy_rates,13.48,False,False
361,1990-08-01,M,CA,central_bank_policy_rates,12.92,False,False
362,1990-09-01,M,CA,central_bank_policy_rates,12.65,False,False
363,1990-10-01,M,CA,central_bank_policy_rates,12.66,False,False
364,1990-11-01,M,CA,central_bank_policy_rates,12.26,False,False
365,1990-12-01,M,CA,central_bank_policy_rates,11.72,False,False
366,1991-01-01,M,CA,central_bank_policy_rates,10.73,False,False
367,1991-02-01,M,CA,central_bank_policy_rates,9.97,False,False
368,1991-03-01,M,CA,central_bank_policy_rates,9.92,False,False
369,1991-04-01,M,CA,central_bank_policy_rates,9.49,False,False
370,1991-05-01,M,CA,central_bank_policy_rates,9.06,False,False
371,1991-06-01,M,CA,central_bank_policy_rates,8.9,False,False
372,1991-07-01,M,CA,central_bank_policy_rates,8.94,False,False
373,1991-08-01,M,CA,central_bank_policy_rates,8.78,False,False
374,1991-09-01,M,CA,central_bank_policy_rates,8.59,False,False
375,1991-10-01,M,CA,central_bank_policy_rates,8.04,False,False
376,1991-11-01,M,CA,central_bank_policy_rates,7.66,False,False
377,1991-12-01,M,CA,central_bank_policy_rates,7.67,False,False
378,1992-01-01,M,CA,central_bank_policy_rates,7.29,False,False
379,1992-02-01,M,CA,central_bank_policy_rates,7.5,False,False
380,1992-03-01,M,CA,central_bank_policy_rates,7.49,False,False
381,1992-04-01,M,CA,central_bank_policy_rates,6.97,False,False
382,1992-05-01,M,CA,central_bank_policy_rates,6.33,False,False
383,1992-06-01,M,CA,central_bank_policy_rates,5.85,False,False
384,1992-07-01,M,CA,central_bank_policy_rates,5.42,False,False
385,1992-08-01,M,CA,central_bank_policy_rates,5.07,False,False
386,1992-09-01,M,CA,central_bank_policy_rates,5.69,False,False
387,1992-10-01,M,CA,central_bank_policy_rates,6.3,False,False
388,1992-11-01,M,CA,central_bank_policy_rates,8.82,False,False
389,1992-12-01,M,CA,central_bank_policy_rates,7.36,False,False
390,1993-01-01,M,CA,central_bank_policy_rates,6.81,False,False
391,1993-02-01,M,CA,central_bank_policy_rates,6.09,False,False
392,1993-03-01,M,CA,central_bank_policy_rates,5.36,False,False
393,1993-04-01,M,CA,central_bank_policy_rates,5.6,False,False
394,1993-05-01,M,CA,central_bank_policy_rates,5.1,False,False
395,1993-06-01,M,CA,central_bank_policy_rates,4.79,False,False
396,1993-07-01,M,CA,central_bank_policy_rates,4.41,False,False
397,1993-08-01,M,CA,central_bank_policy_rates,4.99,False,False
398,1993-09-01,M,CA,central_bank_policy_rates,4.9,False,False
399,1993-10-01,M,CA,central_bank_policy_rates,4.63,False,False
400,1993-11-01,M,CA,central_bank_policy_rates,4.34,False,False
401,1993-12-01,M,CA,central_bank_policy_rates,4.11,False,False
402,1994-01-01,M,CA,central_bank_policy_rates,3.88,False,False
403,1994-02-01,M,CA,central_bank_policy_rates,4.1,False,False
404,1994-03-01,M,CA,central_bank_policy_rates,5.64,False,False
405,1994-04-01,M,CA,central_bank_policy_rates,6.07,False,False
406,1994-05-01,M,CA,central_bank_policy_rates,6.59,False,False
407,1994-06-01,M,CA,central_bank_policy_rates,5.69,False,False
408,1994-07-01,M,CA,central_bank_policy_rates,5.38,False,False
409,1994-08-01,M,CA,central_bank_policy_rates,5.38,False,False
410,1994-09-01,M,CA,central_bank_policy_rates,5.0,False,False
411,1994-10-01,M,CA,central_bank_policy_rates,4.94,False,False
412,1994-11-01,M,CA,central_bank_policy_rates,5.44,False,False
413,1994-12-01,M,CA,central_bank_policy_rates,5.69,False,False
414,1995-01-01,M,CA,central_bank_policy_rates,7.25,False,False
415,1995-02-01,M,CA,central_bank_policy_rates,8.12,False,False
416,1995-03-01,M,CA,central_bank_policy_rates,8.06,False,False
417,1995-04-01,M,CA,central_bank_policy_rates,7.97,False,False
418,1995-05-01,M,CA,central_bank_policy_rates,7.59,False,False
419,1995-06-01,M,CA,central_bank_policy_rates,7.19,False,False
420,1995-07-01,M,CA,central_bank_policy_rates,6.56,False,False
