,TIME_PERIOD,FREQ,COUNTRY,INDICATOR,value,missing,anomaly
48,1957-09-01,M,DE,central_bank_total_assets,7.4985998831462,False,False
49,1957-10-01,M,DE,central_bank_total_assets,7.3368125041702,False,False
50,1957-11-01,M,DE,central_bank_total_assets,7.2331665793335,False,False
51,1957-12-01,M,DE,central_bank_total_assets,7.7279198233131,False,False
52,1958-01-01,M,DE,central_bank_total_assets,7.180667494407,False,False
53,1958-02-01,M,DE,central_bank_total_assets,7.2028984835038,False,False
54,1958-03-01,M,DE,central_bank_total_assets,7.2788448435001,False,False
55,1958-04-01,M,DE,central_bank_total_assets,7.1488351916271,False,False
56,1958-05-01,M,DE,central_bank_total_assets,7.1154713437487,False,False
57,1958-06-01,M,DE,central_bank_total_assets,7.4766808218338,False,False
58,1958-07-01,M,DE,central_bank_total_assets,7.3548439186608,False,False
59,1958-08-01,M,DE,central_bank_total_assets,7.4243797537157,False,False
60,1958-09-01,M,DE,central_bank_total_assets,7.490312771497,False,False
61,1958-10-01,M,DE,central_bank_total_assets,7.4105684240829,False,False
62,1958-11-01,M,DE,central_bank_total_assets,7.7874574309888,False,False
63,1958-12-01,M,DE,central_bank_total_assets,8.2459991874069,False,False
64,1959-01-01,M,DE,central_bank_total_assets,7.7284386816752,False,False
65,1959-02-01,M,DE,central_bank_total_assets,7.756460210951,False,False
66,1959-03-01,M,DE,central_bank_total_assets,7.3421651258956,False,False
67,1959-04-01,M,DE,central_bank_total_assets,7.0010624317719,False,False
68,1959-05-01,M,DE,central_bank_total_assets,7.3777143400947,False,False
69,1959-06-01,M,DE,central_bank_total_assets,7.4471057544456,False,False
70,1959-07-01,M,DE,central_bank_total_assets,7.4246511142372,False,False
71,1959-08-01,M,DE,central_bank_total_assets,7.3882418128776,False,False
72,1959-09-01,M,DE,central_bank_total_assets,7.5374105407479,False,False
73,1959-10-01,M,DE,central_bank_total_assets,7.2670326016708,False,False
74,1959-11-01,M,DE,central_bank_total_assets,7.7741778585898,False,False
75,1959-12-01,M,DE,central_bank_total_assets,8.2386048726019,False,False
76,1960-01-01,M,DE,central_bank_total_assets,7.9610531407374,False,False
77,1960-02-01,M,DE,central_bank_total_assets,8.1324118241841,False,False
78,1960-03-01,M,DE,central_bank_total_assets,8.5294022781564,False,False
79,1960-04-01,M,DE,central_bank_total_assets,8.3250410748025,False,False
80,1960-05-01,M,DE,central_bank_total_assets,8.6460898258331,False,False
81,1960-06-01,M,DE,central_bank_total_assets,9.1647070390365,False,False
82,1960-07-01,M,DE,central_bank_total_assets,9.1990614762997,False,False
83,1960-08-01,M,DE,central_bank_total_assets,9.0906188657217,False,False
84,1960-09-01,M,DE,central_bank_total_assets,9.6561585886911,False,False
85,1960-10-01,M,DE,central_bank_total_assets,9.6489068113828,False,False
86,1960-11-01,M,DE,central_bank_total_assets,9.6884110357897,False,False
87,1960-12-01,M,DE,central_bank_total_assets,9.839020891341,False,False
88,1961-01-01,M,DE,central_bank_total_assets,9.703935103635,False,False
89,1961-02-01,M,DE,central_bank_total_assets,9.4363636745239,False,False
90,1961-03-01,M,DE,central_bank_total_assets,10.42536113313,False,False
91,1961-04-01,M,DE,central_bank_total_assets,10.611863853197,False,False
92,1961-05-01,M,DE,central_bank_total_assets,10.902660572915,False,False
93,1961-06-01,M,DE,central_bank_total_assets,10.842039560235,False,False
94,1961-07-01,M,DE,central_bank_total_assets,10.659696539122,False,False
95,1961-08-01,M,DE,central_bank_total_assets,10.398765709273,False,False
96,1961-09-01,M,DE,central_bank_total_assets,10.565681840538,False,False
97,1961-10-01,M,DE,central_bank_total_assets,10.017920491879,False,False
98,1961-11-01,M,DE,central_bank_total_assets,10.278438270757,False,False
99,1961-12-01,M,DE,central_bank_total_assets,10.835522080009,False,False
100,1962-01-01,M,DE,central_bank_total_assets,9.8820992097112,False,False
101,1962-02-01,M,DE,central_bank_total_assets,9.8887985024396,False,False
102,1962-03-01,M,DE,central_bank_total_assets,10.563767696804,False,False
103,1962-04-01,M,DE,central_bank_total_assets,10.308550149991,False,False
104,1962-05-01,M,DE,central_bank_total_assets,10.34159484287,False,False
105,1962-06-01,M,DE,central_bank_total_assets,10.716006918216,False,False
106,1962-07-01,M,DE,central_bank_total_assets,10.715754106359,False,False
107,1962-08-01,M,DE,central_bank_total_assets,10.385011242289,False,False
108,1962-09-01,M,DE,central_bank_total_assets,11.07043051064,False,False
109,1962-10-01,M,DE,central_bank_total_assets,10.457362883949,False,False
110,1962-11-01,M,DE,central_bank_total_assets,10.54463965129,False,False
111,1962-12-01,M,DE,central_bank_total_assets,11.315716516614,False,False
112,1963-01-01,M,DE,central_bank_total_assets,10.394717368121,False,False
113,1963-02-01,M,DE,central_bank_total_assets,10.394007772174,False,False
114,1963-03-01,M,DE,central_bank_total_assets,11.274916512374,False,False
115,1963-04-01,M,DE,central_bank_total_assets,10.862269882774,False,False
116,1963-05-01,M,DE,central_bank_total_assets,11.153166652202,False,False
117,1963-06-01,M,DE,central_bank_total_assets,11.878621486627,False,False
118,1963-07-01,M,DE,central_bank_total_assets,11.326789618998,False,False
119,1963-08-01,M,DE,central_bank_total_assets,11.257977142964,False,False
120,1963-09-01,M,DE,central_bank_total_assets,11.689743384138,False,False
121,1963-10-01,M,DE,central_bank_total_assets,11.065570565282,False,False
122,1963-11-01,M,DE,central_bank_total_assets,11.293355707989,False,False
123,1963-12-01,M,DE,central_bank_total_assets,11.984237482292,False,False
124,1964-01-01,M,DE,central_bank_total_assets,10.901108775235,False,False
125,1964-02-01,M,DE,central_bank_total_assets,11.211561812426,False,False
126,1964-03-01,M,DE,central_bank_total_assets,11.907415049147,False,False
127,1964-04-01,M,DE,central_bank_total_assets,11.554797882524,False,False
128,1964-05-01,M,DE,central_bank_total_assets,11.60319516078,False,False
129,1964-06-01,M,DE,central_bank_total_assets,11.969294401128,False,False
130,1964-07-01,M,DE,central_bank_total_assets,12.039412751056,False,False
131,1964-08-01,M,DE,central_bank_total_assets,12.218445517008,False,False
132,1964-09-01,M,DE,central_bank_total_assets,12.718661306087,False,False
133,1964-10-01,M,DE,central_bank_total_assets,12.504005959028,False,False
134,1964-11-01,M,DE,central_bank_total_assets,12.128543570945,False,False
135,1964-12-01,M,DE,central_bank_total_assets,12.820381624725,False,False
136,1965-01-01,M,DE,central_bank_total_assets,12.206203278908,False,False
137,1965-02-01,M,DE,central_bank_total_assets,12.407132226624,False,False
138,1965-03-01,M,DE,central_bank_total_assets,12.617454916624,False,False
139,1965-04-01,M,DE,central_bank_total_assets,12.414022498491,False,False
140,1965-05-01,M,DE,central_bank_total_assets,12.583809469454,False,False
141,1965-06-01,M,DE,central_bank_total_assets,12.859954567537,False,False
142,1965-07-01,M,DE,central_bank_total_assets,12.954653061962,False,False
143,1965-08-01,M,DE,central_bank_total_assets,12.572929006206,False,False
144,1965-09-01,M,DE,central_bank_total_assets,13.126336515103,False,False
145,1965-10-01,M,DE,central_bank_total_assets,12.978661423608,False,False
146,1965-11-01,M,DE,central_bank_total_assets,12.987699979511,False,False
147,1965-12-01,M,DE,central_bank_total_assets,13.32787839031,False,False
148,1966-01-01,M,DE,central_bank_total_assets,12.935957943938,False,False
149,1966-02-01,M,DE,central_bank_total_assets,12.826644123607,False,False
150,1966-03-01,M,DE,central_bank_total_assets,13.455804832593,False,False
151,1966-04-01,M,DE,central_bank_total_assets,12.964109286923,False,False
152,1966-05-01,M,DE,central_bank_total_assets,13.28550586068,False,False
153,1966-06-01,M,DE,central_bank_total_assets,13.539972395469,False,False
154,1966-07-01,M,DE,central_bank_total_assets,13.743735223212,False,False
155,1966-08-01,M,DE,central_bank_total_assets,13.503452426853,False,False
156,1966-09-01,M,DE,central_bank_total_assets,13.510522447986,False,False
157,1966-10-01,M,DE,central_bank_total_assets,13.465592838142,False,False
158,1966-11-01,M,DE,central_bank_total_assets,13.467666477176,False,False
159,1966-12-01,M,DE,central_bank_total_assets,14.217616447196,False,False
160,1967-01-01,M,DE,central_bank_total_assets,13.350837586121,False,False
161,1967-02-01,M,DE,central_bank_total_assets,13.568812551586,False,False
162,1967-03-01,M,DE,central_bank_total_assets,13.225147502616,False,False
163,1967-04-01,M,DE,central_bank_total_assets,13.300447346595,False,False
164,1967-05-01,M,DE,central_bank_total_assets,12.82882974521,False,False
165,1967-06-01,M,DE,central_bank_total_assets,13.495743315176,False,False
166,1967-07-01,M,DE,central_bank_total_assets,13.114305835803,False,False
167,1967-08-01,M,DE,central_bank_total_assets,12.58258254727,False,False
168,1967-09-01,M,DE,central_bank_total_assets,13.010759823796,False,False
169,1967-10-01,M,DE,central_bank_total_assets,12.577410842609,False,False
170,1967-11-01,M,DE,central_bank_total_assets,12.935833973878,False,False
171,1967-12-01,M,DE,central_bank_total_assets,13.872645190792,False,False
172,1968-01-01,M,DE,central_bank_total_assets,13.029708785367,False,False
173,1968-02-01,M,DE,central_bank_total_assets,13.257609133053,False,False
174,1968-03-01,M,DE,central_bank_total_assets,13.737886149552,False,False
175,1968-04-01,M,DE,central_bank_total_assets,13.38953237698,False,False
176,1968-05-01,M,DE,central_bank_total_assets,13.617001468106,False,False
177,1968-06-01,M,DE,central_bank_total_assets,14.104134930485,False,False
178,1968-07-01,M,DE,central_bank_total_assets,13.751160750677,False,False
179,1968-08-01,M,DE,central_bank_total_assets,14.315959136214,False,False
180,1968-09-01,M,DE,central_bank_total_assets,14.585733985402,False,False
181,1968-10-01,M,DE,central_bank_total_assets,14.536122525474,False,False
182,1968-11-01,M,DE,central_bank_total_assets,15.910491646495,False,False
183,1968-12-01,M,DE,central_bank_total_assets,15.311760760122,False,False
184,1969-01-01,M,DE,central_bank_total_assets,14.031736582911,False,False
185,1969-02-01,M,DE,central_bank_total_assets,13.63591963516,False,False
186,1969-03-01,M,DE,central_bank_total_assets,14.526400599864,False,False
187,1969-04-01,M,DE,central_bank_total_assets,14.577661096182,False,False
188,1969-05-01,M,DE,central_bank_total_assets,16.292749576244,False,False
189,1969-06-01,M,DE,central_bank_total_assets,15.838668195199,False,False
190,1969-07-01,M,DE,central_bank_total_assets,15.621666953097,False,False
191,1969-08-01,M,DE,central_bank_total_assets,16.396127848137,False,False
192,1969-09-01,M,DE,central_bank_total_assets,18.116651482307,False,False
193,1969-10-01,M,DE,central_bank_total_assets,18.189261188209,False,False
194,1969-11-01,M,DE,central_bank_total_assets,17.736765043649,False,False
195,1969-12-01,M,DE,central_bank_total_assets,16.455589051169,False,False
196,1970-01-01,M,DE,central_bank_total_assets,16.616344178099,False,False
197,1970-02-01,M,DE,central_bank_total_assets,16.451957461535,False,False
198,1970-03-01,M,DE,central_bank_total_assets,17.285643392975,False,False
199,1970-04-01,M,DE,central_bank_total_assets,17.439834254834,False,False
200,1970-05-01,M,DE,central_bank_total_assets,17.566462371565,False,False
201,1970-06-01,M,DE,central_bank_total_assets,18.758451240537,False,False
202,1970-07-01,M,DE,central_bank_total_assets,19.760268365681,False,False
203,1970-08-01,M,DE,central_bank_total_assets,19.960737231332,False,False
204,1970-09-01,M,DE,central_bank_total_assets,21.268343158111,False,False
205,1970-10-01,M,DE,central_bank_total_assets,20.994354958992,False,False
206,1970-11-01,M,DE,central_bank_total_assets,22.960470798522,False,False
207,1970-12-01,M,DE,central_bank_total_assets,23.266251692201,False,False
208,1971-01-01,M,DE,central_bank_total_assets,24.056749894779,False,False
209,1971-02-01,M,DE,central_bank_total_assets,24.443688803333,False,False
210,1971-03-01,M,DE,central_bank_total_assets,25.017698107411,False,False
211,1971-04-01,M,DE,central_bank_total_assets,24.660534057909,False,False
212,1971-05-01,M,DE,central_bank_total_assets,26.551778974996,False,False
213,1971-06-01,M,DE,central_bank_total_assets,27.952605366951,False,False
214,1971-07-01,M,DE,central_bank_total_assets,28.343981903984,False,False
215,1971-08-01,M,DE,central_bank_total_assets,28.913639157277,False,False
216,1971-09-01,M,DE,central_bank_total_assets,30.161835823379,False,False
217,1971-10-01,M,DE,central_bank_total_assets,29.821386652821,False,False
218,1971-11-01,M,DE,central_bank_total_assets,29.618564557356,False,False
219,1971-12-01,M,DE,central_bank_total_assets,30.903183954229,False,False
220,1972-01-01,M,DE,central_bank_total_assets,31.065083861537,False,False
221,1972-02-01,M,DE,central_bank_total_assets,32.055930605367,False,False
222,1972-03-01,M,DE,central_bank_total_assets,32.954105274651,False,False
223,1972-04-01,M,DE,central_bank_total_assets,32.011317268468,False,False
224,1972-05-01,M,DE,central_bank_total_assets,32.361135654236,False,False
225,1972-06-01,M,DE,central_bank_total_assets,34.19708885696,False,False
226,1972-07-01,M,DE,central_bank_total_assets,35.377860957552,False,False
227,1972-08-01,M,DE,central_bank_total_assets,37.257351448248,False,False
228,1972-09-01,M,DE,central_bank_total_assets,36.592580989308,False,False
229,1972-10-01,M,DE,central_bank_total_assets,36.152339975903,False,False
230,1972-11-01,M,DE,central_bank_total_assets,36.227842626857,False,False
231,1972-12-01,M,DE,central_bank_total_assets,36.135917405767,False,False
232,1973-01-01,M,DE,central_bank_total_assets,36.163146710339,False,False
233,1973-02-01,M,DE,central_bank_total_assets,43.243376005057,False,False
234,1973-03-01,M,DE,central_bank_total_assets,47.580153280012,False,False
235,1973-04-01,M,DE,central_bank_total_assets,44.772217071304,False,False
236,1973-05-01,M,DE,central_bank_total_assets,46.867925917524,False,False
237,1973-06-01,M,DE,central_bank_total_assets,52.424990922224,False,False
238,1973-07-01,M,DE,central_bank_total_assets,57.904639778909,False,False
239,1973-08-01,M,DE,central_bank_total_assets,53.919618527065,False,False
240,1973-09-01,M,DE,central_bank_total_assets,55.793876449702,False,False
241,1973-10-01,M,DE,central_bank_total_assets,54.506658749223,False,False
242,1973-11-01,M,DE,central_bank_total_assets,51.609249647928,False,False
243,1973-12-01,M,DE,central_bank_total_assets,48.699478120568,False,False
244,1974-01-01,M,DE,central_bank_total_assets,46.814862021964,False,False
245,1974-02-01,M,DE,central_bank_total_assets,47.783837287473,False,False
246,1974-03-01,M,DE,central_bank_total_assets,52.578842190521,False,False
247,1974-04-01,M,DE,central_bank_total_assets,51.489932254814,False,False
248,1974-05-01,M,DE,central_bank_total_assets,52.343571125817,False,False
249,1974-06-01,M,DE,central_bank_total_assets,51.439242819486,False,False
250,1974-07-01,M,DE,central_bank_total_assets,51.152797647241,False,False
251,1974-08-01,M,DE,central_bank_total_assets,50.442472512712,False,False
252,1974-09-01,M,DE,central_bank_total_assets,49.809146737938,False,False
253,1974-10-01,M,DE,central_bank_total_assets,49.400310018709,False,False
254,1974-11-01,M,DE,central_bank_total_assets,52.342105613343,False,False
255,1974-12-01,M,DE,central_bank_total_assets,54.516096627947,False,False
256,1975-01-01,M,DE,central_bank_total_assets,55.490884684558,False,False
257,1975-02-01,M,DE,central_bank_total_assets,56.56191653296,False,False
258,1975-03-01,M,DE,central_bank_total_assets,55.167360718651,False,False
259,1975-04-01,M,DE,central_bank_total_assets,50.965063848807,False,False
260,1975-05-01,M,DE,central_bank_total_assets,51.770775462055,False,False
261,1975-06-01,M,DE,central_bank_total_assets,51.066008216938,False,False
262,1975-07-01,M,DE,central_bank_total_assets,46.015170519819,False,False
263,1975-08-01,M,DE,central_bank_total_assets,44.532893222468,False,False
264,1975-09-01,M,DE,central_bank_total_assets,46.332400001935,False,False
265,1975-10-01,M,DE,central_bank_total_assets,47.326464680639,False,False
266,1975-11-01,M,DE,central_bank_total_assets,46.704416786086,False,False
267,1975-12-01,M,DE,central_bank_total_assets,49.715212409839,False,False
268,1976-01-01,M,DE,central_bank_total_assets,48.939342849575,False,False
269,1976-02-01,M,DE,central_bank_total_assets,49.293033095097,False,False
270,1976-03-01,M,DE,central_bank_total_assets,53.232696771773,False,False
271,1976-04-01,M,DE,central_bank_total_assets,47.258685296299,False,False
272,1976-05-01,M,DE,central_bank_total_assets,47.521208079476,False,False
273,1976-06-01,M,DE,central_bank_total_assets,49.62302069352,False,False
274,1976-07-01,M,DE,central_bank_total_assets,51.176670714234,False,False
275,1976-08-01,M,DE,central_bank_total_assets,52.394300796985,False,False
276,1976-09-01,M,DE,central_bank_total_assets,56.31155468141,False,False
277,1976-10-01,M,DE,central_bank_total_assets,54.319232716442,False,False
278,1976-11-01,M,DE,central_bank_total_assets,55.057583059816,False,False
279,1976-12-01,M,DE,central_bank_total_assets,56.270046395552,False,False
280,1977-01-01,M,DE,central_bank_total_assets,54.139026615797,False,False
281,1977-02-01,M,DE,central_bank_total_assets,54.516876550094,False,False
282,1977-03-01,M,DE,central_bank_total_assets,56.515255372476,False,False
283,1977-04-01,M,DE,central_bank_total_assets,55.514863085392,False,False
284,1977-05-01,M,DE,central_bank_total_assets,57.214005531982,False,False
285,1977-06-01,M,DE,central_bank_total_assets,59.263850534351,False,False
286,1977-07-01,M,DE,central_bank_total_assets,60.342686995012,False,False
287,1977-08-01,M,DE,central_bank_total_assets,60.661530939651,False,False
288,1977-09-01,M,DE,central_bank_total_assets,56.171856045438,False,False
289,1977-10-01,M,DE,central_bank_total_assets,59.785790799926,False,False
290,1977-11-01,M,DE,central_bank_total_assets,62.196923040737,False,False
291,1977-12-01,M,DE,central_bank_total_assets,66.141132697526,False,False
292,1978-01-01,M,DE,central_bank_total_assets,69.715058386754,False,False
293,1978-02-01,M,DE,central_bank_total_assets,73.264165511968,False,False
294,1978-03-01,M,DE,central_bank_total_assets,72.616089604419,False,False
295,1978-04-01,M,DE,central_bank_total_assets,67.223103420991,False,False
296,1978-05-01,M,DE,central_bank_total_assets,68.415326961641,False,False
297,1978-06-01,M,DE,central_bank_total_assets,69.1783745413,False,False
298,1978-07-01,M,DE,central_bank_total_assets,72.608820563602,False,False
299,1978-08-01,M,DE,central_bank_total_assets,77.064157194764,False,False
300,1978-09-01,M,DE,central_bank_total_assets,78.919031877251,False,False
301,1978-10-01,M,DE,central_bank_total_assets,90.573375435063,False,False
302,1978-11-01,M,DE,central_bank_total_assets,85.966607776997,False,False
303,1978-12-01,M,DE,central_bank_total_assets,93.693756356738,False,False
304,1979-01-01,M,DE,central_bank_total_assets,89.834092707028,False,False
305,1979-02-01,M,DE,central_bank_total_assets,92.438233456429,False,False
306,1979-03-01,M,DE,central_bank_total_assets,92.559463177146,False,False
307,1979-04-01,M,DE,central_bank_total_assets,88.664580709246,False,False
308,1979-05-01,M,DE,central_bank_total_assets,89.173570014249,False,False
309,1979-06-01,M,DE,central_bank_total_assets,94.595563903621,False,False
310,1979-07-01,M,DE,central_bank_total_assets,95.717326521924,False,False
311,1979-08-01,M,DE,central_bank_total_assets,95.38616821427,False,False
312,1979-09-01,M,DE,central_bank_total_assets,101.7383697889,False,False
313,1979-10-01,M,DE,central_bank_total_assets,98.316102545902,False,False
314,1979-11-01,M,DE,central_bank_total_assets,100.71057456787,False,False
315,1979-12-01,M,DE,central_bank_total_assets,104.04214398028,False,False
316,1980-01-01,M,DE,central_bank_total_assets,102.44322811086,False,False
317,1980-02-01,M,DE,central_bank_total_assets,97.179952863522,False,False
318,1980-03-01,M,DE,central_bank_total_assets,92.607545358965,False,False
319,1980-04-01,M,DE,central_bank_total_assets,95.485715694445,False,False
320,1980-05-01,M,DE,central_bank_total_assets,95.308059236821,False,False
321,1980-06-01,M,DE,central_bank_total_assets,104.97848179052,False,False
322,1980-07-01,M,DE,central_bank_total_assets,104.81811814516,False,False
323,1980-08-01,M,DE,central_bank_total_assets,101.32723507645,False,False
324,1980-09-01,M,DE,central_bank_total_assets,103.07458026461,False,False
325,1980-10-01,M,DE,central_bank_total_assets,94.227089445826,False,False
326,1980-11-01,M,DE,central_bank_total_assets,98.736060838435,False,False
327,1980-12-01,M,DE,central_bank_total_assets,99.885986134186,False,False
328,1981-01-01,M,DE,central_bank_total_assets,92.588066411274,False,False
329,1981-02-01,M,DE,central_bank_total_assets,88.4055128405,False,False
330,1981-03-01,M,DE,central_bank_total_assets,94.908800506422,False,False
331,1981-04-01,M,DE,central_bank_total_assets,82.693604387446,False,False
332,1981-05-01,M,DE,central_bank_total_assets,85.032431886735,False,False
333,1981-06-01,M,DE,central_bank_total_assets,80.99216934992,False,False
334,1981-07-01,M,DE,central_bank_total_assets,75.657908040275,False,False
335,1981-08-01,M,DE,central_bank_total_assets,79.209277215979,False,False
336,1981-09-01,M,DE,central_bank_total_assets,84.867893918748,False,False
337,1981-10-01,M,DE,central_bank_total_assets,81.937253310571,False,False
338,1981-11-01,M,DE,central_bank_total_assets,90.133995429464,False,False
339,1981-12-01,M,DE,central_bank_total_assets,87.109944040742,False,False
340,1982-01-01,M,DE,central_bank_total_assets,85.92344392149,False,False
341,1982-02-01,M,DE,central_bank_total_assets,84.533007191997,False,False
342,1982-03-01,M,DE,central_bank_total_assets,85.734416145229,False,False
343,1982-04-01,M,DE,central_bank_total_assets,80.487883960179,False,False
344,1982-05-01,M,DE,central_bank_total_assets,83.907557601231,False,False
345,1982-06-01,M,DE,central_bank_total_assets,82.05000791284,False,False
346,1982-07-01,M,DE,central_bank_total_assets,78.466743669298,False,False
347,1982-08-01,M,DE,central_bank_total_assets,82.509751262468,False,False
348,1982-09-01,M,DE,central_bank_total_assets,83.158101310322,False,False
349,1982-10-01,M,DE,central_bank_total_assets,79.533699179035,False,False
350,1982-11-01,M,DE,central_bank_total_assets,86.2584871995,False,False
351,1982-12-01,M,DE,central_bank_total_assets,87.216680996325,False,False
352,1983-01-01,M,DE,central_bank_total_assets,88.418358646971,False,False
353,1983-02-01,M,DE,central_bank_total_assets,88.374517210836,False,False
354,1983-03-01,M,DE,central_bank_total_assets,76.357526060269,False,False
355,1983-04-01,M,DE,central_bank_total_assets,70.53486702538,False,False
356,1983-05-01,M,DE,central_bank_total_assets,72.847380645512,False,False
357,1983-06-01,M,DE,central_bank_total_assets,72.812227932318,False,False
358,1983-07-01,M,DE,central_bank_total_assets,70.450828344913,False,False
359,1983-08-01,M,DE,central_bank_total_assets,69.597846764373,False,False
360,1983-09-01,M,DE,central_bank_total_assets,68.960101146909,False,False
361,1983-10-01,M,DE,central_bank_total_assets,70.685553121579,False,False
362,1983-11-01,M,DE,central_bank_total_assets,72.057944290136,False,False
363,1983-12-01,M,DE,central_bank_total_assets,72.243297377772,False,False
364,1984-01-01,M,DE,central_bank_total_assets,70.872382107686,False,False
365,1984-02-01,M,DE,central_bank_total_assets,77.176611351975,False,False
366,1984-03-01,M,DE,central_bank_total_assets,74.908820974362,False,False
367,1984-04-01,M,DE,central_bank_total_assets,68.173887965066,False,False
368,1984-05-01,M,DE,central_bank_total_assets,71.203773374203,False,False
369,1984-06-01,M,DE,central_bank_total_assets,69.849502689324,False,False
370,1984-07-01,M,DE,central_bank_total_assets,69.183178485637,False,False
371,1984-08-01,M,DE,central_bank_total_assets,66.419750473615,False,False
372,1984-09-01,M,DE,central_bank_total_assets,67.663570798682,False,False
373,1984-10-01,M,DE,central_bank_total_assets,65.332787458306,False,False
374,1984-11-01,M,DE,central_bank_total_assets,63.812437340828,False,False
375,1984-12-01,M,DE,central_bank_total_assets,66.148041343768,False,False
376,1985-01-01,M,DE,central_bank_total_assets,67.142106942935,False,False
377,1985-02-01,M,DE,central_bank_total_assets,67.062233142711,False,False
378,1985-03-01,M,DE,central_bank_total_assets,72.084383097189,False,False
379,1985-04-01,M,DE,central_bank_total_assets,65.351597193368,False,False
380,1985-05-01,M,DE,central_bank_total_assets,66.047065869658,False,False
381,1985-06-01,M,DE,central_bank_total_assets,70.321112868739,False,False
382,1985-07-01,M,DE,central_bank_total_assets,78.643524801847,False,False
383,1985-08-01,M,DE,central_bank_total_assets,73.724218208986,False,False
384,1985-09-01,M,DE,central_bank_total_assets,78.998959446899,False,False
385,1985-10-01,M,DE,central_bank_total_assets,79.119502794285,False,False
386,1985-11-01,M,DE,central_bank_total_assets,82.645727301511,False,False
387,1985-12-01,M,DE,central_bank_total_assets,88.173337585078,False,False
388,1986-01-01,M,DE,central_bank_total_assets,90.053447419922,False,False
389,1986-02-01,M,DE,central_bank_total_assets,95.790224400585,False,False
390,1986-03-01,M,DE,central_bank_total_assets,98.369463619839,False,False
391,1986-04-01,M,DE,central_bank_total_assets,97.412779892952,False,False
392,1986-05-01,M,DE,central_bank_total_assets,85.832868644524,False,False
393,1986-06-01,M,DE,central_bank_total_assets,100.95264116341,False,False
394,1986-07-01,M,DE,central_bank_total_assets,103.51101989856,False,False
